Ei	wes_pval	gene_name	class_stat	trait
0.296916544437408	0.154591763518158	C16orf96	0	height
0.32003915309906	0.0598175840168051	CACNA1H	0	height
0.0392375513911247	0.280605250819804	CASKIN1	0	height
0.149822860956192	0.479978298204073	CCDC154	0	height
0.0471262559294701	0.0136043098875957	CCNF	0	height
0.032256692647934	0.135589386177372	CDIP1	0	height
0.498892962932587	0.188687395369699	CIAO3	0	height
0.153967276215553	0.230808086277062	CLDN9	0	height
0.124998390674591	0.0244938944776885	CLUAP1	0	height
0.249704644083977	0.0468316184271067	CORO7	0	height
0.265893757343292	0.0400320613679792	CORO7-PAM16	0	height
0.0425873473286629	0.269569036747107	CRAMP1	0	height
0.260199159383774	0.03528242302726	CREBBP	0	height
0.125865429639816	0.00515958374119471	DECR2	0	height
0.0335339345037937	0.219582053289746	DNAJA3	0	height
0.110414959490299	0.138198634003826	DNASE1	0	height
0.208768099546432	0.157359842923823	DNASE1L2	0	height
0.222009807825089	0.00327772890403655	E4F1	0	height
0.222009807825089	0.221111484875456	ECI1	0	height
0.107545889914036	0.0294242256878061	EEF2KMT	0	height
0.285503447055817	0.0834539916255007	ELOB	0	height
0.549754619598389	0.0549749553049982	EME2	0	height
0.0933731943368912	0.304305148389489	FAHD1	0	height
0.252339273691177	0.246194779692814	FBXL16	0	height
0.0646510794758797	0.0159727257000313	FLYWCH1	0	height
0.0949342548847198	0.0630865259481463	FLYWCH2	0	height
0.0521577298641205	0.0440834526288502	GFER	0	height
0.745528936386108	4.78823358411e-6	GLIS2	0	height
0.120150484144688	0.190649046530505	GLYR1	0	height
0.120071969926357	0.075904663675767	GNPTG	0	height
0.278564959764481	0.362319266739996	HAGH	0	height
0.149058535695076	0.461906352434452	HBA1	0	height
0.144851490855217	0.417395047424714	HBA2	0	height
0.149058535695076	0.0326796773953255	HBQ1	0	height
0.136195242404938	0.096204107143857	HBZ	0	height
0.143491119146347	0.621562013563659	HCFC1R1	0	height
0.0314452834427357	0.190399979629069	HMOX2	0	height
0.0618689805269241	0.0375107756882306	HS3ST6	0	height
0.28703099489212	0.0270360375315077	IFT140	0	height
0.120770819485188	1.34575134053274e-12	IGFALS	1	height
0.282239317893982	0.191840958622173	IL32	0	height
0.22316674888134	0.755636515489924	JMJD8	0	height
0.0439238473773003	0.459259557589993	JPT2	0	height
0.563941776752472	0.0621196456103556	KCTD5	0	height
0.131542026996613	0.083200923870329	KREMEN2	0	height
0.76807826757431	0.00214203276225592	LMF1	0	height
0.122408367693424	0.213417240175839	LUC7L	0	height
0.397486060857773	0.674997562939831	MAPK8IP3	0	height
0.131040334701538	0.0437947091251428	MEFV	0	height
0.0577777624130249	0.0740946019802122	MEIOB	0	height
0.189102590084076	0.756057917997301	METTL26	0	height
0.116529628634453	0.590556769455566	MGRN1	0	height
0.0631111115217209	0.239652464337213	MLST8	0	height
0.17614509165287	0.471561652378308	MMP25	0	height
0.397317171096802	0.094056798913285	MRPL28	0	height
0.219666481018066	0.0106807878112777	MRPS34	0	height
0.103636503219604	0.472965061078524	MSLN	0	height
0.0486839786171913	0.0713837253559933	MSRB1	0	height
0.128852471709251	0.697769758876882	MTRNR2L4	0	height
0.165778711438179	0.268276955733104	NAA60	0	height
0.100251607596874	0.27587729773943	NAGPA	0	height
0.0448052547872066	0.0819102792274515	NDUFB10	0	height
0.0947380065917969	0.546160585180789	NLRC3	0	height
0.379696667194366	0.742886299118805	NME3	0	height
0.0319039523601532	0.832367365411625	NMRAL1	0	height
0.0509563945233822	0.480984915307712	NOXO1	0	height
0.102814301848412	0.074327802785107	NPRL3	0	height
0.0629874616861343	0.0125788327469284	NPW	0	height
0.0592308938503265	0.784866407563717	NTHL1	0	height
0.0464853309094906	0.0279970865116485	NTN3	0	height
0.393167585134506	0.0833106621158441	NUBP2	0	height
0.352015614509583	0.0143173507616765	NUDT16L1	0	height
0.307070672512054	0.199696787777635	PAM16	0	height
0.131542026996613	0.653411287898705	PAQR4	0	height
0.324358403682709	5.636644254063e-5	PDIA2	0	height
0.0428397580981255	0.0840045427856234	PDPK1	0	height
0.680630683898926	0.0010294878497431	PGP	0	height
0.201414480805397	0.0288951386891467	PIGQ	0	height
0.398822456598282	0.096618890892596	PKD1	0	height
0.153395146131516	0.00970830360304804	PKMYT1	0	height
0.0927998349070549	0.814774569316008	PPL	0	height
0.189102590084076	0.0231703126813246	PRR35	0	height
0.10279493033886	0.268744985706046	PRSS21	0	height
0.0894542708992958	0.0555463172640736	PRSS22	0	height
0.230317994952202	0.377754222014352	PRSS27	0	height
0.0877057760953903	0.619382916894954	PRSS33	0	height
0.10279493033886	0.275962385375266	PRSS41	0	height
0.418634116649628	0.0473597806531492	RAB11FIP3	0	height
0.0540486723184586	0.0792661425387512	RAB26	0	height
0.210645198822021	0.0601796585894682	RHBDL1	0	height
0.210645198822021	0.0330499201779584	RHOT2	0	height
0.054632380604744	0.851050480358405	RNF151	0	height
0.209535673260689	0.0349658235246876	RNPS1	0	height
0.129484996199608	0.0848803583690514	ROGDI	0	height
0.0515157915651798	5.7505136926695e-4	RPL3L	0	height
0.054632380604744	0.00470360931783591	RPS2	0	height
0.100007213652134	0.0151242397990339	SEC14L5	0	height
0.0629874616861343	0.153622805485203	SLC9A3R2	0	height
0.103654995560646	0.460026148067641	SLX4	0	height
0.129484996199608	0.860235483658589	SMIM22	0	height
0.136195242404938	0.0160036455650508	SNRNP25	0	height
0.718172013759613	0.0414905194496283	SPSB3	0	height
0.0928258970379829	0.0786300702848011	SRL	0	height
0.12580975890159601	0.0146261847681355	SRRM2	0	height
0.0521577298641205	0.838439547408186	SYNGR3	0	height
0.343699723482132	0.131117091418138	TBC1D24	0	height
0.0588244274258614	0.0522085474597612	TBL3	0	height
0.0464853309094906	0.19799573220383	TEDC2	0	height
0.0994326695799828	0.362872341908429	TFAP4	0	height
0.153967276215553	0.0172552476520926	THOC6	0	height
0.122371040284634	0.527438392612619	TIGD7	0	height
0.453616738319397	0.121831512302668	TMEM204	0	height
0.153967276215553	9.4192827058436e-4	TNFRSF12A	0	height
0.112769216299057	0.0744948663033271	TPSD1	0	height
0.329389899969101	0.0408950496573908	TPSG1	0	height
0.044842354953289	0.355458337993181	TRAF7	0	height
0.105194941163063	0.890509392929201	TRAP1	0	height
0.0481929741799831	0.162090969822827	TSC2	0	height
0.0905561000108719	0.238225626907987	TSR3	0	height
0.116291984915733	0.0575933870206711	UBALD1	0	height
0.185077413916588	0.861093785012776	UBE2I	0	height
0.120150484144688	0.00301412754113983	UBN1	0	height
0.459530293941498	0.263782536601738	UNKL	0	height
0.438594430685043	0.357611576989491	VASN	0	height
0.237841591238976	0.464574723437253	WDR24	0	height
0.189102590084076	0.0943901683765216	WFIKKN1	0	height
0.10279493033886	0.434401070844907	ZG16B	0	height
0.13843260705471	0.449240977146455	ZNF174	0	height
0.131040334701538	0.0524519250819337	ZNF200	0	height
0.165058583021164	0.0187459253330181	ZNF205	0	height
0.16445554792881	0.663803756015448	ZNF213	0	height
0.108583964407444	0.0196468903754346	ZNF263	0	height
0.201811745762825	0.425167552083078	ZNF500	0	height
0.17532029747963	0.783039510786067	ZNF597	0	height
0.0629874616861343	0.415473417561769	ZNF598	0	height
0.140756845474243	0.00944826243720116	ZNF75A	0	height
0.271552920341492	0.368580141586874	ZSCAN10	0	height
0.1161724999547	0.228429634508111	ZSCAN32	0	height
0.131542026996613	0.00907436279267932	OR1F1	0	height
0.13843260705471	0.0708741298661755	OR2C1	0	height
0.0249638743698597	0.507269375449215	AAMP	0	height
0.0304063037037849	0.363180834862832	ABCB6	0	height
0.0304063037037849	0.0882109468970572	ANKZF1	0	height
0.0574958883225918	0.21422346160483	ARPC2	0	height
0.0221753194928169	0.0848090746243228	ASIC4	0	height
0.0307288821786642	0.213184787596767	ATG9A	0	height
0.126987919211388	0.491504802668787	BCS1L	0	height
0.636827886104584	0.553846319745727	CATIP	0	height
0.0639550313353539	0.338700343245639	CDK5R2	0	height
0.0802599638700485	0.611817083749318	CFAP65	0	height
0.0265757963061333	0.0394237065833265	CHPF	0	height
0.0227431636303663	0.329611776286503	CNOT9	0	height
0.0416995696723461	0.482686843565008	CNPPD1	0	height
0.0377701222896576	0.551354026918306	CRYBA2	0	height
0.0673976838588715	0.581656244959588	CTDSP1	0	height
0.0324534252285957	0.371895737929775	CXCR2	0	height
0.768633544445038	0.0690463602995932	CYP27A1	0	height
0.0873410329222679	0.0945694408147031	DES	0	height
0.566653788089752	0.752821984684509	DNAJB2	0	height
0.128475487232208	0.197199671347575	DNPEP	0	height
0.041291605681181	0.428035829157229	FEV	0	height
0.0315737426280975	8.6689219893121e-4	GLB1L	0	height
0.0265757963061333	0.0301675138615879	GMPPA	0	height
0.0511243008077145	0.687972681900965	GPBAR1	0	height
0.174607828259468	0.0642832078107094	IGFBP2	0	height
0.125238135457039	0.00770583464524188	IGFBP5	0	height
0.391981869935989	3.89934016675484e-17	IHH	1	height
0.0844256654381752	0.352875178885192	INHA	0	height
0.297455012798309	0.588104618011106	NHEJ1	0	height
0.212213143706322	0.004644642823598	OBSL1	0	height
0.239557877182961	0.104859924990406	PLCD4	0	height
0.254159599542618	0.124876394745674	PNKD	0	height
0.182320162653923	0.392361355819792	PRKAG3	0	height
0.402104377746582	0.00304949457428272	PTPRN	0	height
0.727558076381683	0.61437817543252	RESP18	0	height
0.0445977188646793	0.0333585476450572	RETREG2	0	height
0.0950485840439796	0.0492526489880922	RNF25	0	height
0.0634791329503059	0.571863213503871	RPL37A	0	height
0.0247217807918787	0.667618077638718	RUFY4	0	height
0.0634451061487198	0.783826366942795	SLC11A1	0	height
0.111065953969955	0.141847042458641	SLC23A3	0	height
0.0268588587641716	0.0549312463513179	SLC4A3	0	height
0.059145025908947	0.200595724399457	SMARCAL1	0	height
0.0763280317187309	0.0112276517347856	SPEG	0	height
0.0247523058205843	0.0218448090767009	STK11IP	0	height
0.0315737426280975	6.7220931540679e-4	STK16	0	height
0.114835895597935	0.346613143664998	STK36	0	height
0.423963159322739	0.0176128118139489	TMBIM1	0	height
0.0265757963061333	0.113947124791988	TMEM198	0	height
0.155676931142807	0.759327641905423	TNP1	0	height
0.404305636882782	0.0754000057956003	TNS1	0	height
0.45374122262001	0.0388024925793402	TTLL4	0	height
0.0550733618438244	0.0095144161829031609	TUBA4A	0	height
0.0299892108887434	0.351626391146456	TUBA4B	0	height
0.266622066497803	0.656277187658333	USP37	0	height
0.0684909820556641	0.298978798962559	VIL1	0	height
0.0382314175367355	0.0339777438967743	WNT10A	0	height
0.192846283316612	0.0929217328301844	WNT6	0	height
0.717610239982605	0.811742216370491	ZFAND2B	0	height
0.139694631099701	0.00268616675554112	ZNF142	0	height
0.304869174957275	0.16396635714551	COL4A4	0	height
0.767720818519592	2.10651917783424e-21	IRS1	1	height
0.347566395998001	0.100282122707631	NYAP2	0	height
0.854723334312439	0.510870228550441	RHBDD1	0	height
0.106431715190411	0.0276491968067423	ADAM28	0	height
0.165824308991432	0.0121266347864725	ADAM7	0	height
0.0637762248516083	0.429873979209273	ADAMDEC1	0	height
0.0915892645716667	0.00760014451855733	CHMP7	0	height
0.122992068529129	0.0618115748978547	ENTPD4	0	height
0.758673489093781	1.58996726236746e-13	LOXL2	1	height
0.126324623823166	0.681781548612041	NKX2-6	0	height
0.126324623823166	0.0682193460007048	NKX3-1	0	height
0.700178980827332	0.210881643170646	R3HCC1	0	height
0.855210721492767	0.017510200547009	SLC25A37	0	height
0.211494594812393	0.00373580516450978	STC1	0	height
0.0757696777582169	0.0655491778026955	TNFRSF10A	0	height
0.0903641954064369	0.0634211742529419	TNFRSF10C	0	height
0.0849409326910973	0.0537061717484373	TNFRSF10D	0	height
0.0624612644314766	0.329533123538784	ABCD4	0	height
0.0538152046501637	0.00985573085544428	ACOT1	0	height
0.0603003762662411	0.0928561533640446	ACOT2	0	height
0.0657788589596748	0.0905883674074619	ACOT4	0	height
0.0705767050385475	0.297548984334652	ACOT6	0	height
0.232773199677467	0.00898318568265166	ACYP1	0	height
0.0952169224619865	0.0821256374381997	ALDH6A1	0	height
0.0468085519969463	0.127346992558905	AREL1	0	height
0.11639765650034	0.385677409529768	BATF	0	height
0.136561781167984	0.0040087472116288	BBOF1	0	height
0.176346272230148	0.226077700264453	COQ6	0	height
0.0521795377135277	0.0956560024388431	DCAF4	0	height
0.0424662567675114	0.083457261927413	DLST	0	height
0.0756031796336174	0.366274951283302	DNAL1	0	height
0.0502590797841549	0.357629948537536	DPF3	0	height
0.0980613604187965	0.00215940812948226	EIF2B2	0	height
0.127092003822327	0.277855160021243	ENTPD5	0	height
0.30368560552597	0.30993358505374	ERG28	0	height
0.162901818752289	0.478093534125783	FAM161B	0	height
0.0514708086848259	0.0527583920708444	FCF1	0	height
0.271613478660583	0.803610705306151	FLVCR2	0	height
0.203075215220451	0.574445276436782	FOS	0	height
0.0531371869146824	0.125106901617936	HEATR4	0	height
0.443123877048492	0.064660694981098693	IFT43	0	height
0.208704441785812	0.874294430752227	ISCA2	0	height
0.0597586929798126	0.313383183491854	JDP2	0	height
0.367822408676147	0.0224643804326074	LIN52	0	height
0.865229368209839	4.08597982190259e-20	LTBP2	1	height
0.222535237669945	0.272247300901794	MLH3	0	height
0.175211444497108	0.418580125430852	NEK9	0	height
0.125884711742401	0.00186391476744599	NPC2	0	height
0.0474112704396248	0.0562996791219477	NUMB	0	height
0.666167497634888	0.029823285731059	PAPLN	0	height
0.053874671459198	0.0429352470497957	PGF	0	height
0.111367240548134	0.021423334721726	PNMA1	0	height
0.0414783768355846	0.0493119538253854	PROX2	0	height
0.0617465898394585	0.235510605719252	PSEN1	0	height
0.180188044905663	0.315997262830071	PTGR2	0	height
0.0514448694884777	4.8254281321978e-4	RBM25	0	height
0.0521074235439301	0.428146513869952	RIOX1	0	height
0.124263115227222	0.0474236636944596	RPS6KL1	0	height
0.363954991102219	0.278941601040661	SYNDIG1L	0	height
0.709383547306061	3.60978700759e-6	TGFB3	0	height
0.0924055799841881	0.575100835328094	TMED10	0	height
0.465769231319427	2.3949001203e-4	TTLL5	0	height
0.069353275001049	2.393963800692e-5	VRTN	0	height
0.0760818123817444	0.0454181601097514	VSX2	0	height
0.0494249686598778	2.0192803555906e-4	YLPM1	0	height
0.366041213274002	0.529282910025484	ZC2HC1C	0	height
0.0502590797841549	0.159955345429834	ZFYVE1	0	height
0.173248916864395	0.0732105602020065	ZNF410	0	height
0.0314029455184937	0.122249177852302	ACTN3	0	height
0.0580489411950111	0.0578787604321771	ACY3	0	height
0.0676163136959076	0.00428308666300881	AIP	0	height
0.0484431460499763	0.141369369510175	ALDH3B2	0	height
0.0311432126909494	0.489002718207175	ANKRD13D	0	height
0.703255414962769	0.0319215511353486	ANO1	0	height
0.0430336073040962	0.0646940989904129	AP5B1	0	height
0.0390762686729431	0.0716669524607728	ARL2	0	height
0.0280723869800568	0.067955094891389	ATG2A	0	height
0.0267778113484383	6.0370117871499e-4	B4GAT1	0	height
0.0279461145401001	0.433044650569903	BATF2	0	height
0.0281535424292088	0.0692671644146748	BBS1	0	height
0.0267778113484383	0.00791901164873943	BRMS1	0	height
0.0550561584532261	0.0346634060756985	C11orf68	0	height
0.0294183157384396	0.0161972018361402	C11orf80	0	height
0.0297193508595228	0.607338719000656	C11orf86	0	height
0.0795505866408348	0.343324605733182	CABP2	0	height
0.072415679693222	0.0874419821972852	CABP4	0	height
0.0671308264136314	0.0801943332840911	CAPN1	0	height
0.468373000621796	0.38628807002216	CARNS1	0	height
0.0583428367972374	0.00870659863742777	CATSPER1	0	height
0.0696379169821739	0.354025892424973	CCDC85B	0	height
0.748066484928131	0.00106860167982125	CCND1	0	height
0.0372005812823772	0.486140690051856	CCS	0	height
0.0701646730303764	0.0517898660885766	CD248	0	height
0.0286446679383516	0.117641676383075	CDC42BPG	0	height
0.0731103867292404	0.66819658633296	CDC42EP2	0	height
0.0286446679383516	0.681127522270916	CDCA5	0	height
0.0795505866408348	0.0676572677594863	CDK2AP2	0	height
0.0727278515696526	0.0114853792900762	CLCF1	0	height
0.250761598348618	0.0178734533626979	CNIH2	0	height
0.072415679693222	0.473897774441094	CORO1B	0	height
0.375663876533508	2.2262650779671e-4	CPT1A	0	height
0.100107163190842	0.0638254165718145	CST6	0	height
0.0312621742486954	0.0831978436807848	CTSF	0	height
0.0696379169821739	0.0785393872643484	CTSW	0	height
0.0601483732461929	0.0573776927459748	CTTN	0	height
0.0734253153204918	0.148965778984458	DPF2	0	height
0.26543989777565	0.144560432498441	DPP3	0	height
0.0702947303652763	0.429373761679747	DRAP1	0	height
0.0545333735644817	0.201477649154379	EFEMP2	0	height
0.151795446872711	7.2881435653086e-4	EHBP1L1	0	height
0.0276012867689133	0.00492283916619718	EHD1	0	height
0.0389801859855652	0.0507724017915425	EIF1AD	0	height
0.11075933277607	0.100213809926274	FADD	0	height
0.0354463085532188	0.661398862236186	FAM89B	0	height
0.0474635437130928	0.332121185236342	FAU	0	height
0.0683750361204147	0.0107892177288025	FGF19	0	height
0.168817862868309	0.00907256396374166	FGF3	0	height
0.162407055497169	0.319015368644153	FGF4	0	height
0.0545333735644817	0.0535786336025452	FIBP	0	height
0.0545333735644817	1.3369195914925e-4	FOSL1	0	height
0.0711743980646133	0.133213968031108	FRMD8	0	height
0.0569856874644756	0.0145703674036939	GAL	0	height
0.0389801859855652	0.0797450714426898	GAL3ST3	0	height
0.0279461145401001	0.0455441139481696	GPHA2	0	height
0.162425667047501	0.14113271474209	GRK2	0	height
0.0673229843378067	0.0677983292374125	GSTP1	0	height
0.0297132954001427	0.241217570459946	KAT5	0	height
0.49314022064209	0.264321680663288	KCNK7	0	height
0.147346302866936	0.0233495492867148	KDM2A	0	height
0.0871143788099289	0.095577013102071	KLC2	0	height
0.0332164317369461	0.502260807606611	LRFN4	0	height
0.0557701103389263	1.25468023554161e-7	LTBP3	1	height
0.50450474023819	0.727716708637809	LTO1	0	height
0.0660860165953636	0.619893780756678	MAJIN	0	height
0.0551593899726868	0.0718357299379136	MAP3K11	0	height
0.0286446679383516	0.0813352112157347	MAP4K2	0	height
0.0285158958286047	0.540377376367675	MEN1	0	height
0.0241011995822191	0.538147459818688	MRPL11	0	height
0.07387625426054	0.765019986065136	MRPL21	0	height
0.0658404305577278	0.49309026380022	MRPL49	0	height
0.0699390172958374	0.0103572705283029	MUS81	0	height
0.722624123096466	0.00324709660845736	MYEOV	0	height
0.0280723869800568	0.386731289893695	NAALADL1	0	height
0.0259069390594959	0.184635747167723	NDUFS8	0	height
0.066518671810627	0.53150402406058594	NDUFV1	0	height
0.0295893736183643	0.0102973153097539	NPAS4	0	height
0.0622030459344387	0.328401137329015	NUDT8	0	height
0.0512066669762135	0.28918056694877	OVOL1	0	height
0.0369705781340599	0.0541085736429472	PACS1	0	height
0.0256880950182676	0.288701069788002	PC	0	height
0.0267832800745964	0.0175810606331983	PCNX3	0	height
0.0273552369326353	0.00575987813385215	PELI3	0	height
0.0679093152284622	0.0106717965295262	PITPNM1	0	height
0.304277151823044	5.23416045854e-6	POLA2	0	height
0.0623533613979816	0.0099126966075187	POLD4	0	height
0.152740687131882	0.00967629871268705	PPFIA1	0	height
0.327694654464722	0.378061264735877	PPP1CA	0	height
0.0392508022487164	0.0566990795117319	PPP2R5B	0	height
0.151594132184982	0.0453098560132797	PPP6R3	0	height
0.072415679693222	0.589767932872971	PTPRCAP	0	height
0.0286446679383516	0.0636710000629756	PYGM	0	height
0.0857029035687447	0.337475749575935	RAB1B	0	height
0.0355960465967655	0.00721236532394382	RAD9A	0	height
0.0379516817629337	0.00993663334494281	RBM14	0	height
0.034048467874527	0.485954865523058	RBM14-RBM4	0	height
0.034048467874527	0.00284380867925262	RBM4	0	height
0.0349193923175335	0.00646105846926093	RBM4B	0	height
0.0332164317369461	0.0149463836806654	RCE1	0	height
0.0266626477241516	0.768869611573047	RELA	0	height
0.0298533905297518	0.561733226173081	RHOD	0	height
0.0267778113484383	0.159296893923687	RIN1	0	height
0.0297132954001427	0.202385564115096	RNASEH2C	0	height
0.072415679693222	0.427697161024016	RPS6KB2	0	height
0.0390762686729431	0.095616730375472	SAC3D1	0	height
0.106604032218456	0.0294107912262176	SART1	0	height
0.160882607102394	0.0296866808821383	SCYL1	0	height
0.0286446679383516	0.163556543812275	SF1	0	height
0.0423899367451668	1.6558008130107e-4	SF3B2	0	height
0.0267832800745964	0.307488051942416	SIPA1	0	height
0.0555128790438175	0.0340520557034194	SLC25A45	0	height
0.0652734860777855	0.283251017781569	SLC29A2	0	height
0.0392508022487164	0.0182718241592272	SNX15	0	height
0.0677871555089951	0.789242690997287	SNX32	0	height
0.0679350048303604	0.0161552173678901	SPDYC	0	height
0.0287248603999615	8.3535609833229e-4	SPTBN2	0	height
0.0388815104961395	0.296728451911625	SSH3	0	height
0.0263102278113365	0.0228677063535834	SYT12	0	height
0.0476736798882484	0.0444284778111301	SYVN1	0	height
0.072415679693222	0.0127964363884306	TBC1D10C	0	height
0.0580489411950111	0.00235065427603967	TBX10	0	height
0.04593750461936	0.178400757351719	TESMIN	0	height
0.0731103867292404	0.557431272506542	TIGD3	0	height
0.0658404305577278	0.775054701985105	TM7SF2	0	height
0.0676163136959076	0.597151744577521	TMEM134	0	height
0.219073578715324	0.0054773436375336404	TMEM151A	0	height
0.0285158958286047	0.0719096025099261	TMEM262	0	height
0.463994771242142	0.0342928208966373	TSGA10IP	0	height
0.0240064933896065	0.013152078712505	UNC93B1	0	height
0.0400415733456612	0.113451780132608	VPS51	0	height
0.0735779032111168	6.5606422131159e-4	YIF1A	0	height
0.0281535424292088	0.0826165744985224	ZDHHC24	0	height
0.0398636721074581	0.568741998945231	ZFPL1	0	height
0.0474635437130928	0.665260983841685	ZNHIT2	0	height
0.0370348133146763	4.1271751047625e-4	CCDC87	0	height
0.0354463085532188	0.00711914410571987	SSSCA1	0	height
0.292621284723282	0.581459678157231	AMIGO3	0	height
0.0783076658844948	0.268219367419583	APEH	0	height
0.0468128509819508	0.0854424135404507	C3orf18	0	height
0.261097222566605	0.0684705452046276	CACNA2D2	0	height
0.0406911000609398	0.00788606068278602	CAMKV	0	height
0.037739485502243	0.726050807961335	CDHR4	0	height
0.0576734840869904	0.830215671496403	CISH	0	height
0.0937537550926208	0.115319558956348	CYB561D2	0	height
0.261066079139709	0.0420722576765725	DCAF1	0	height
0.803333759307861	0.50065145138751	DOCK3	0	height
0.229368701577187	0.288957015256247	GMPPB	0	height
0.60793799161911	0.98464232637986	GNAI2	0	height
0.0503694415092468	0.166286398721945	GNAT1	0	height
0.358219772577286	0.00994569263158651	GRM2	0	height
0.294587016105652	0.0291175151510665	HEMK1	0	height
0.0680571421980858	0.580853194975818	HYAL1	0	height
0.059020709246397	2.0961487044941e-4	HYAL2	0	height
0.0632513538002968	0.614050730855957	HYAL3	0	height
0.0632513538002968	0.0118154584029464	IFRD2	0	height
0.0426427535712719	0.853682511306356	INKA1	0	height
0.23977130651474	0.0269250869037295	IP6K1	0	height
0.0597725361585617	0.0912466226648626	IQCF1	0	height
0.0870144963264465	0.0345215378308867	IQCF2	0	height
0.086413137614727	0.0512502731462893	IQCF3	0	height
0.0553763136267662	0.154209258898755	IQCF5	0	height
0.0726424902677536	0.233265964978002	IQCF6	0	height
0.0632513538002968	0.0690073641682075	LSMEM2	0	height
0.172397077083588	0.756465304906579	MANF	0	height
0.0502081103622913	0.00935329596434298	MAPKAPK3	0	height
0.0408062152564526	0.0996568420323593	MON1A	0	height
0.0214540362358093	1.18146046926512e-7	MST1	1	height
0.0406911000609398	0.774284774962871	MST1R	0	height
0.0632513538002968	0.0249695553234932	NAA80	0	height
0.0937537550926208	0.0902951348365357	NPRL2	0	height
0.0366195477545261	0.0610422784532212	RAD54L2	0	height
0.094148762524128	0.079307839325381	RASSF1	0	height
0.123973771929741	0.0134701153889818	RBM15B	0	height
0.267955660820007	0.0635362768008998	RBM5	0	height
0.0375924073159695	0.00952678682053089	RBM6	0	height
0.342186242341995	0.121313380543331	RNF123	0	height
0.757368743419647	0.0220311890485827	SEMA3B	0	height
0.376487165689468	0.0107401619956653	SEMA3F	0	height
0.213353112339973	0.510635532304591	SLC38A3	0	height
0.339407026767731	0.00237877510535922	TEX264	0	height
0.141188099980354	0.00706575820186286	TMEM115	0	height
0.0421403013169765	0.273300821723696	TRAIP	0	height
0.059020709246397	0.0834572384848424	TUSC2	0	height
0.438790082931519	0.00882722676333116	UBA7	0	height
0.0937537550926208	0.102906904421889	ZMYND10	0	height
0.307245254516602	0.0377569937511356	C5orf51	0	height
0.3587846159935	0.68217223693072	C6	0	height
0.61343652009964	0.00229836836541457	CCDC152	0	height
0.380124539136887	0.301403945236344	FBXO4	0	height
0.77042430639267	3.07132947641e-6	GHR	0	height
0.231153175234795	0.0217471800334999	MROH2B	0	height
0.70584499835968	1.53753016258218e-10	NIM1K	1	height
0.271120399236679	5.039523016131e-4	OXCT1	0	height
0.750122249126434	0.00405602560551285	PLCXD3	0	height
0.790626406669617	0.0383161848246894	SELENOP	0	height
0.340734004974365	0.0259349520792372	ZNF131	0	height
0.262094289064407	0.034909586216178	ARHGEF39	0	height
0.235138118267059	5.19332354120827e-7	CA9	0	height
0.22088523209095	0.0156828607246917	CCDC107	0	height
0.193242281675339	0.226559009834421	CD72	0	height
0.0787393152713776	0.00183278377024598	CREB3	0	height
0.205254971981049	0.25268659754233	FAM166B	0	height
0.275019288063049	0.0472223211344959	FAM221B	0	height
0.676705062389374	0.00730607246542001	GBA2	0	height
0.238224983215332	0.00640203700901958	GLIPR2	0	height
0.247179210186005	0.0680269851454743	HINT2	0	height
0.577179610729218	0.629988491312454	HRCT1	0	height
0.858502805233002	0.0245219301541842	MSMP	0	height
0.560608923435211	7.53260237224288e-33	NPR2	1	height
0.427243143320084	0.0370537235343412	OR13J1	0	height
0.35627543926239	0.0401568345989372	OR2S2	0	height
0.26713815331459	9.5004289938217e-4	RECK	0	height
0.598364591598511	0.0697891652298244	RGP1	0	height
0.316940665245056	0.0160112248836848	RUSC2	0	height
0.22088523209095	0.276846567614586	SIT1	0	height
0.46836319565773	0.598731285259919	SPAG8	0	height
0.177322909235954	0.0718040642451512	TESK1	0	height
0.294956386089325	0.0683039469826113	TLN1	0	height
0.205315560102463	0.238478309395724	TMEM8B	0	height
0.520597100257874	0.437023615811197	TPM2	0	height
0.394270956516266	0.161104432485922	ADAMTS12	0	height
0.0584651567041874	0.417659360510032	AMACR	0	height
0.0574087835848331	0.102394172231167	C1QTNF3	0	height
0.221101835370064	0.0104439322687425	GOLPH3	0	height
0.0483266189694405	0.0752058278657048	MTMR12	0	height
0.885002613067627	9.2688481871221e-17	NPR3	1	height
0.0610077045857906	0.00563072200687009	RXFP3	0	height
0.0582164265215397	0.0277984067526809	SLC45A2	0	height
0.0600902065634727	0.0533179165846371	SUB1	0	height
0.0596788749098778	7.7856847994373e-4	ZFR	0	height
0.331305086612701	0.0415954007563994	TARS	0	height
0.89387983083725	9.41084575355067e-17	PAPPA	1	height
0.755058467388153	0.401577891796484	TNC	0	height
0.277805864810944	0.0300672491383496	TNFSF8	0	height
0.456067770719528	2.4991719526076e-4	TRIM32	0	height
0.845590829849243	0.113170503772651	ASTN1	0	height
0.782065749168396	0.352345270924711	BRINP2	0	height
0.711110532283783	0.022352195449226	COP1	0	height
0.927951693534851	1.4459777078413198e-11	PAPPA2	1	height
0.338611602783203	0.361467797086153	SEC16B	0	height
0.176206931471825	0.515910386308917	CALCA	0	height
0.571819663047791	0.334156138770851	CALCB	0	height
0.58341646194458	0.00719102636513135	COPB1	0	height
0.293003439903259	0.0199154172213895	CYP2R1	0	height
0.793276309967041	2.32001862165987e-10	PDE3B	1	height
0.835850894451141	0.375078642819559	PSMA1	0	height
