ensg	filename	TP	rel_weighted_distance	symbol
ENSG00000125912	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3022.txt	0	0.131528318	NCLN
ENSG00000161082	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3022.txt	0	0.382780541	CELF5
ENSG00000141905	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3022.txt	0	0.877069851	NFIC
ENSG00000095932	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3022.txt	0	0.909588696	C19orf77
ENSG00000129932	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3022.txt	0	0.968159945	DOHH
ENSG00000105325	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3022.txt	0	1	FZR1
ENSG00000161091	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3022.txt	0	0.924675746	MFSD12
ENSG00000183397	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3022.txt	0	0.922111567	C19orf71
ENSG00000064961	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3022.txt	1	0.825565773	HMG20B
ENSG00000179855	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3022.txt	0	0.788880496	GIPC3
ENSG00000006638	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3022.txt	0	0.763172663	TBXA2R
ENSG00000105298	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3022.txt	0	0.716842282	CACTIN
ENSG00000186111	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3022.txt	0	0.66072897	PIP5K1C
ENSG00000105289	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3022.txt	0	0.436970604	TJP3
ENSG00000011132	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3022.txt	0	0.314332206	APBA3
ENSG00000183617	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3022.txt	0	0.280320223	MRPL54
ENSG00000173976	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3022.txt	0	0.261871342	RAX2
ENSG00000007264	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3022.txt	0	0.236361636	MATK
ENSG00000105278	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3022.txt	0	0.161558243	ZFR2
ENSG00000167676	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3027.txt	0	0.282084435	PLIN4
ENSG00000214456	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3027.txt	0	0.314740429	PLIN5
ENSG00000267385	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3027.txt	0	0.323767426	CTB-50L17.14
ENSG00000171236	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3027.txt	0	0.324526044	LRG1
ENSG00000167680	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3027.txt	0	0.360563201	SEMA6B
ENSG00000185361	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3027.txt	0	0.539052813	TNFAIP8L1
ENSG00000074842	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3027.txt	0	0.566642655	C19orf10
ENSG00000142002	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3027.txt	0	0.667859462	DPP9
ENSG00000141965	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3027.txt	0	0.799985763	FEM1A
ENSG00000127666	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3027.txt	0	0.867357391	TICAM1
ENSG00000105355	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3027.txt	0	0.93457804	PLIN3
ENSG00000205784	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3027.txt	0	1	ARRDC5
ENSG00000127663	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3027.txt	0	0.906429375	KDM4B
ENSG00000105426	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3027.txt	0	0.553437089	PTPRS
ENSG00000105428	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3027.txt	0	0	ZNRF4
ENSG00000090661	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3034.txt	0	0	CERS4
ENSG00000167775	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3034.txt	0	0.133313061	CD320
ENSG00000167774	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3034.txt	0	0.171108555	NDUFA7
ENSG00000267855	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3034.txt	0	0.171157892	NDUFA7
ENSG00000233927	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3034.txt	0	0.176799791	RPS28
ENSG00000186994	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3034.txt	0	0.234617638	KANK3
ENSG00000167772	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3034.txt	0	0.324908323	ANGPTL4
ENSG00000185236	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3034.txt	0	0.412151688	RAB11B
ENSG00000099785	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3034.txt	0	0.51251885	Mar/02
ENSG00000099783	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3034.txt	0	0.657910913	HNRNPM
ENSG00000133246	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3034.txt	0	0.698536062	PRAM1
ENSG00000133250	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3034.txt	0	0.730611298	ZNF414
ENSG00000142347	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3034.txt	0	0.914649203	MYO1F
ENSG00000142303	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3034.txt	1	1	ADAMTS10
ENSG00000181786	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3034.txt	0	0.605644345	ACTL9
ENSG00000181733	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3034.txt	0	0.508231633	OR2Z1
ENSG00000167785	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3034.txt	0	0.278771225	ZNF558
ENSG00000088812	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3114.txt	0	0.553376506	ATRN
ENSG00000125861	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3114.txt	0	0.584856565	GFRA4
ENSG00000149451	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3114.txt	0	0.633183083	ADAM33
ENSG00000088827	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3114.txt	0	0.696984242	SIGLEC1
ENSG00000132622	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3114.txt	0	0.814891511	HSPA12B
ENSG00000101220	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3114.txt	0	0.854061453	C20orf27
ENSG00000101222	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3114.txt	0	0.887551804	SPEF1
ENSG00000125817	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3114.txt	0	0.900993074	CENPB
ENSG00000101224	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3114.txt	0	0.950801671	CDC25B
ENSG00000125843	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3114.txt	0	1	AP5S1
ENSG00000088888	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3114.txt	0	0.958586636	MAVS
ENSG00000125779	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3114.txt	0	0.850894937	PANK2
ENSG00000101236	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3114.txt	0	0.75225212	RNF24
ENSG00000205300	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3114.txt	0	0.385981367	RP11-352D3.2
ENSG00000088826	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3114.txt	1	0.255650796	SMOX
ENSG00000171873	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3114.txt	0	0	ADRA1D
ENSG00000101440	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3172.txt	0	0.727592417	ASIP
ENSG00000101444	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3172.txt	0	0.766213263	AHCY
ENSG00000078747	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3172.txt	0	0.947765255	ITCH
ENSG00000125971	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3172.txt	0	0.9746574	DYNLRB1
ENSG00000101460	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3172.txt	0	0.992292294	MAP1LC3A
ENSG00000101464	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3172.txt	0	1	PIGU
ENSG00000198646	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3172.txt	0	0.883477533	NCOA6
ENSG00000078804	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3172.txt	0	0.876771779	TP53INP2
ENSG00000131067	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3172.txt	0	0.749034093	GGT7
ENSG00000131069	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3172.txt	0	0.724086726	ACSS2
ENSG00000100983	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3172.txt	0	0.672886681	GSS
ENSG00000078814	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3172.txt	0	0.630161609	MYH7B
ENSG00000100991	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3172.txt	1	0.605600833	TRPC4AP
ENSG00000088298	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3172.txt	0	0.502849627	EDEM2
ENSG00000101000	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3172.txt	0	0.451265721	PROCR
ENSG00000125966	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3172.txt	0	0.401617495	MMP24
ENSG00000242372	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3172.txt	0	0.354083237	EIF6
ENSG00000125998	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3172.txt	0	0.347879597	FAM83C
ENSG00000101019	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3172.txt	0	0.332566065	UQCC1
ENSG00000204183	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3172.txt	0	0.213898247	GDF5OS
ENSG00000125965	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3172.txt	0	0.213608986	GDF5
ENSG00000126001	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3172.txt	0	0.193742783	CEP250
ENSG00000125975	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3172.txt	0	0.131861925	C20orf173
ENSG00000125991	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3172.txt	0	0.114801004	ERGIC3
ENSG00000061656	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3172.txt	0	0.047448753	SPAG4
ENSG00000214078	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3172.txt	0	0.038226068	CPNE1
ENSG00000272897	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3172.txt	0	0.032487246	RP1-309K20.6
ENSG00000244462	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3172.txt	0	0.01740112	RBM12
ENSG00000244005	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_3172.txt	0	0	NFS1
ENSG00000214595	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_394.txt	0	0.436717347	EML6
ENSG00000115310	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_394.txt	0	0.618053342	RTN4
ENSG00000162994	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_394.txt	1	0.772746101	CLHC1
ENSG00000143947	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_394.txt	0	0.776989312	RPS27A
ENSG00000085760	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_394.txt	0	0.820187518	MTIF2
ENSG00000115355	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_394.txt	0	1	CCDC88A
ENSG00000163001	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_394.txt	0	0.857048597	CCDC104
ENSG00000138041	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_394.txt	0	0.821338562	SMEK2
ENSG00000138035	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_394.txt	0	0.709168191	PNPT1
ENSG00000115380	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_394.txt	0	0.410335241	EFEMP1
ENSG00000055813	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_394.txt	0	0	CCDC85A
ENSG00000071909	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_485.txt	0	0.116290134	MYO3B
ENSG00000222033	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_485.txt	0	0.19332002	LINC01124
ENSG00000204335	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_485.txt	0	0.19787339	SP5
ENSG00000204334	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_485.txt	0	0.302782451	ERICH2
ENSG00000128683	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_485.txt	0	0.383422869	GAD1
ENSG00000115806	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_485.txt	0	0.520864335	GORASP2
ENSG00000198586	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_485.txt	1	0.863482364	TLK1
ENSG00000123600	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_485.txt	0	1	METTL8
ENSG00000115827	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_485.txt	0	0.873375421	DCAF17
ENSG00000071967	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_485.txt	0	0.75921048	CYBRD1
ENSG00000077380	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_485.txt	0	0.545014068	DYNC1I2
ENSG00000268821	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_485.txt	0	0.52306426	AC068039.1
ENSG00000115840	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_485.txt	0	0.419266631	SLC25A12
ENSG00000128708	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_485.txt	0	0.2401951	HAT1
ENSG00000172878	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_485.txt	0	0.129269782	METAP1D
ENSG00000144355	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_485.txt	0	0.019062939	DLX1
ENSG00000115844	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_485.txt	0	0	DLX2
ENSG00000170144	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_496.txt	0	0.553847254	HNRNPA3
ENSG00000116044	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_496.txt	0	0.760023537	NFE2L2
ENSG00000018510	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_496.txt	0	0.944694996	AGPS
ENSG00000196659	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_496.txt	0	0.955909273	TTC30B
ENSG00000197557	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_496.txt	0	1	TTC30A
ENSG00000128655	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_496.txt	0	0.987463665	PDE11A
ENSG00000155636	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_496.txt	0	0.389762726	RBM45
ENSG00000079156	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_496.txt	0	0.289500147	OSBPL6
ENSG00000180228	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_496.txt	0	0	PRKRA
ENSG00000144580	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_541.txt	0	1	RQCD1
ENSG00000115556	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_541.txt	0	0.998731583	PLCD4
ENSG00000115568	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_541.txt	0	0.969196561	ZNF142
ENSG00000074582	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_541.txt	0	0.948774481	BCS1L
ENSG00000163481	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_541.txt	0	0.943778673	RNF25
ENSG00000163482	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_541.txt	0	0.935783421	STK36
ENSG00000135912	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_541.txt	0	0.897757485	TTLL4
ENSG00000135929	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_541.txt	0	0.828302039	CYP27A1
ENSG00000115592	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_541.txt	0	0.788498183	PRKAG3
ENSG00000115596	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_541.txt	0	0.751825034	WNT6
ENSG00000135925	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_541.txt	0	0.731703682	WNT10A
ENSG00000171450	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_541.txt	0	0.654031601	CDK5R2
ENSG00000163497	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_541.txt	0	0.633037452	FEV
ENSG00000163499	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_541.txt	0	0.624121404	CRYBA2
ENSG00000181378	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_541.txt	0	0.611722984	CCDC108
ENSG00000163501	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_541.txt	1	0.56120263	IHH
ENSG00000187736	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_541.txt	0	0.540732551	NHEJ1
ENSG00000213901	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_541.txt	0	0.540720797	SLC23A3
ENSG00000115649	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_541.txt	0	0.446125661	CNPPD1
ENSG00000144567	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_541.txt	0	0.441886081	FAM134A
ENSG00000158552	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_541.txt	0	0.423262492	ZFAND2B
ENSG00000115657	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_541.txt	0	0.409028357	ABCB6
ENSG00000198925	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_541.txt	0	0.409024439	ATG9A
ENSG00000163516	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_541.txt	0	0.389447728	ANKZF1
ENSG00000163521	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_541.txt	0	0.382738652	GLB1L
ENSG00000115661	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_541.txt	0	0.374070435	STK16
ENSG00000127824	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_541.txt	0	0.369901384	TUBA4A
ENSG00000135924	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_541.txt	0	0.340949207	DNAJB2
ENSG00000054356	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_541.txt	0	0.330804778	PTPRN
ENSG00000182698	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_541.txt	0	0.293790738	RESP18
ENSG00000123992	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_541.txt	0	0.248596307	DNPEP
ENSG00000175084	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_541.txt	0	0.204681195	DES
ENSG00000072195	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_541.txt	0	0.188548654	SPEG
ENSG00000144591	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_541.txt	0	0.125835589	GMPPA
ENSG00000072182	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_541.txt	0	0.110845226	ASIC4
ENSG00000123989	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_541.txt	0	0.086574415	CHPF
ENSG00000188760	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_541.txt	0	0.081954762	TMEM198
ENSG00000124006	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_541.txt	0	0.075033119	OBSL1
ENSG00000123999	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_541.txt	0	0.056976701	INHA
ENSG00000144589	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_541.txt	0	0.028864995	STK11IP
ENSG00000114923	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_541.txt	0	0	SLC4A3
ENSG00000144460	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_557.txt	0	0	NYAP2
ENSG00000169047	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_557.txt	1	1	IRS1
ENSG00000144468	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_557.txt	0	0.65187196	RHBDD1
ENSG00000081052	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_557.txt	0	0.093840049	COL4A4
ENSG00000092850	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_60.txt	0	0	TEKT2
ENSG00000116863	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_60.txt	0	0.023649098	ADPRHL2
ENSG00000171812	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_60.txt	1	0.154448633	COL8A2
ENSG00000054116	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_60.txt	0	0.255938672	TRAPPC3
ENSG00000116871	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_60.txt	0	0.387005759	MAP7D1
ENSG00000054118	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_60.txt	0	0.907511658	THRAP3
ENSG00000214193	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_60.txt	0	0.989140133	SH3D21
ENSG00000142694	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_60.txt	0	0.986092548	EVA1B
ENSG00000116883	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_60.txt	0	1	RP11-268J15.5
ENSG00000196182	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_60.txt	0	0.949235092	STK40
ENSG00000181817	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_60.txt	0	0.73346268	LSM10
ENSG00000116885	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_60.txt	0	0.630668325	OSCP1
ENSG00000116898	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_60.txt	0	0.463903934	MRPS15
ENSG00000119535	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_60.txt	0	0.420740254	CSF3R
ENSG00000144668	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_614.txt	0	1	ITGA9
ENSG00000144677	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_614.txt	0	0.8787079	CTDSPL
ENSG00000136059	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_614.txt	0	0.513173136	VILL
ENSG00000187091	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_614.txt	1	0.456829317	PLCD1
ENSG00000008226	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_614.txt	0	0.364911524	DLEC1
ENSG00000060971	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_614.txt	0	0.179609148	ACAA1
ENSG00000172936	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_614.txt	0	0.077139752	MYD88
ENSG00000172939	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_614.txt	0	0	OXSR1
ENSG00000164061	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_671.txt	0	0	BSN
ENSG00000164062	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_671.txt	0	0.017248368	APEH
ENSG00000173531	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_671.txt	1	0.024940546	MST1
ENSG00000164068	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_671.txt	0	0.069426834	RNF123
ENSG00000176020	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_671.txt	0	0.072742332	AMIGO3
ENSG00000173540	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_671.txt	0	0.072790947	GMPPB
ENSG00000176095	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_671.txt	0	0.159728667	IP6K1
ENSG00000187492	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_671.txt	0	0.178192393	CDHR4
ENSG00000185614	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_671.txt	0	0.18540815	FAM212A
ENSG00000182179	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_671.txt	0	0.197792306	UBA7
ENSG00000183763	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_671.txt	0	0.257001795	TRAIP
ENSG00000164076	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_671.txt	0	0.27595861	CAMKV
ENSG00000164078	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_671.txt	0	0.322689492	MST1R
ENSG00000228008	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_671.txt	0	0.340844865	CTD-2330K9.3
ENSG00000164077	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_671.txt	0	0.35922942	MON1A
ENSG00000004534	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_671.txt	0	0.595178428	RBM6
ENSG00000003756	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_671.txt	0	0.621535734	RBM5
ENSG00000001617	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_671.txt	0	0.71883942	SEMA3F
ENSG00000114349	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_671.txt	0	0.729174829	GNAT1
ENSG00000114353	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_671.txt	0	0.816455627	GNAI2
ENSG00000179564	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_671.txt	0	0.856399948	LSMEM2
ENSG00000214706	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_671.txt	0	0.863072613	IFRD2
ENSG00000186792	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_671.txt	0	0.87217044	HYAL3
ENSG00000243477	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_671.txt	0	0.872105158	NAT6
ENSG00000114378	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_671.txt	0	0.890106354	HYAL1
ENSG00000068001	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_671.txt	0	0.90472538	HYAL2
ENSG00000114383	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_671.txt	0	0.912149485	TUSC2
ENSG00000068028	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_671.txt	0	0.929829826	RASSF1
ENSG00000004838	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_671.txt	0	0.937985923	ZMYND10
ENSG00000114388	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_671.txt	0	0.943873814	NPRL2
ENSG00000114395	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_671.txt	0	0.954109216	CYB561D2
ENSG00000272104	Ei_gold_standard/FLAMES/height/finemap_merged/annotated_credset_671.txt	0	0.967253145	XXcos-LUCA11.5
