	ontology	P	Beta	genes_in_set	overlapping_genes
8527	GOCC_ELASTIC_FIBER	1.0	0.0	5	0
7899	GOCC_VACUOLAR_LUMEN	1.0	0.0	168	0
8524	GOCC_IGM_IMMUNOGLOBULIN_COMPLEX	1.0	0.0	0	0
7871	GOCC_U7_SNRNP	1.0	0.0	7	0
7870	GOCC_U5_SNRNP	1.0	0.0	19	0
7868	GOCC_ANAPHASE_PROMOTING_COMPLEX	1.0	0.0	21	0
7839	GOCC_MEMBRANE_ATTACK_COMPLEX	1.0	0.0	7	0
7838	GOCC_FIBRINOGEN_COMPLEX	1.0	0.0	8	0
7837	GOCC_ZONA_PELLUCIDA_RECEPTOR_COMPLEX	1.0	0.0	8	0
7836	GOCC_RIBOSE_PHOSPHATE_DIPHOSPHOKINASE_COMPLEX	1.0	0.0	5	0
7835	GOCC_PALMITOYLTRANSFERASE_COMPLEX	1.0	0.0	11	0
7834	GOCC_MANCHETTE	1.0	0.0	17	0
7833	GOCC_STEREOCILIA_COUPLING_LINK	1.0	0.0	4	0
7832	GOCC_SEMAPHORIN_RECEPTOR_COMPLEX	1.0	0.0	11	0
7831	GOCC_PODOSOME	1.0	0.0	30	0
7830	GOCC_ACROSOMAL_MEMBRANE	1.0	0.0	30	0
7829	GOCC_INNER_ACROSOMAL_MEMBRANE	1.0	0.0	5	0
7840	GOCC_COLLAGEN_TRIMER	1.0	0.0	84	0
7828	GOCC_MALE_PRONUCLEUS	1.0	0.0	7	0
7826	GOCC_PHOTORECEPTOR_INNER_SEGMENT	1.0	0.0	66	0
7825	GOCC_PHAGOCYTIC_CUP	1.0	0.0	26	0
94	GOBP_TRANSCRIPTION_DEPENDENT_TETHERING_OF_RNA_POLYMERASE_II_GENE_DNA_AT_NUCLEAR_PERIPHERY	1.0	0.0	7	0
8535	GOCC_BOX_H_ACA_RNP_COMPLEX	1.0	0.0	5	0
8536	GOCC_TRNA_SPLICING_LIGASE_COMPLEX	1.0	0.0	7	0
30	GOBP_SPLICEOSOMAL_TRI_SNRNP_COMPLEX_ASSEMBLY	1.0	0.0	14	0
7821	GOCC_BARR_BODY	1.0	0.0	2	0
7820	GOCC_SEX_CHROMATIN	1.0	0.0	4	0
7818	GOCC_FEMALE_GERM_CELL_NUCLEUS	1.0	0.0	14	0
7817	GOCC_MALE_GERM_CELL_NUCLEUS	1.0	0.0	48	0
7816	GOCC_ACROSOMAL_VESICLE	1.0	0.0	131	0
7827	GOCC_FEMALE_PRONUCLEUS	1.0	0.0	9	0
7922	GOCC_CHAPERONIN_CONTAINING_T_COMPLEX	1.0	0.0	10	0
7841	GOCC_FIBRILLAR_COLLAGEN_TRIMER	1.0	0.0	12	0
7843	GOCC_COLLAGEN_TYPE_XI_TRIMER	1.0	0.0	5	0
7867	GOCC_CHROMATIN_SILENCING_COMPLEX	1.0	0.0	13	0
7866	GOCC_TRANSCRIPTION_FACTOR_TFIIH_HOLO_COMPLEX	1.0	0.0	12	0
7865	GOCC_TRANSCRIPTION_FACTOR_TFIIA_COMPLEX	1.0	0.0	5	0
7864	GOCC_TRANSCRIPTION_FACTOR_TFIID_COMPLEX	1.0	0.0	34	0
7863	GOCC_RNA_POLYMERASE_TRANSCRIPTION_FACTOR_SL1_COMPLEX	1.0	0.0	5	0
8532	GOCC_EMC_COMPLEX	1.0	0.0	10	0
7861	GOCC_RNA_POLYMERASE_III_COMPLEX	1.0	0.0	18	0
7860	GOCC_RNA_POLYMERASE_II_CORE_COMPLEX	1.0	0.0	15	0
7859	GOCC_DNA_REPLICATION_FACTOR_C_COMPLEX	1.0	0.0	5	0
7858	GOCC_DNA_REPLICATION_FACTOR_A_COMPLEX	1.0	0.0	4	0
7857	GOCC_ALPHA_DNA_POLYMERASE_PRIMASE_COMPLEX	1.0	0.0	5	0
7842	GOCC_COLLAGEN_TYPE_IV_TRIMER	1.0	0.0	6	0
7856	GOCC_REPLICATION_FORK	1.0	0.0	60	0
7854	GOCC_NUCLEAR_LAMINA	1.0	0.0	11	0
8533	GOCC_NLRP3_INFLAMMASOME_COMPLEX	1.0	0.0	8	0
7852	GOCC_ANNULATE_LAMELLAE	1.0	0.0	5	0
7851	GOCC_NUCLEAR_ENVELOPE_LUMEN	1.0	0.0	9	0
7850	GOCC_NUCLEAR_OUTER_MEMBRANE	1.0	0.0	27	0
7849	GOCC_LAMIN_FILAMENT	1.0	0.0	4	0
7848	GOCC_NUCLEAR_INNER_MEMBRANE	1.0	0.0	56	0
8534	GOCC_BLOOD_MICROPARTICLE	1.0	0.0	111	0
7846	GOCC_INTERSTITIAL_MATRIX	1.0	0.0	11	0
7845	GOCC_BASEMENT_MEMBRANE	1.0	0.0	81	0
7844	GOCC_FACIT_COLLAGEN_TRIMER	1.0	0.0	6	0
7855	GOCC_NUCLEOLAR_RIBONUCLEASE_P_COMPLEX	1.0	0.0	6	0
7923	GOCC_HEMOGLOBIN_COMPLEX	1.0	0.0	12	0
7924	GOCC_HETEROTRIMERIC_G_PROTEIN_COMPLEX	1.0	0.0	25	0
7925	GOCC_PROTEASOME_REGULATORY_PARTICLE	1.0	0.0	19	0
8001	GOCC_SPECTRIN_ASSOCIATED_CYTOSKELETON	1.0	0.0	9	0
8000	GOCC_INTERCALATED_DISC	1.0	0.0	50	0
7999	GOCC_JUNCTIONAL_SARCOPLASMIC_RETICULUM_MEMBRANE	1.0	0.0	9	0
7998	GOCC_TRANS_GOLGI_NETWORK_TRANSPORT_VESICLE_MEMBRANE	1.0	0.0	20	0
8509	GOCC_HISTONE_PRE_MRNA_3_END_PROCESSING_COMPLEX	1.0	0.0	6	0
7997	GOCC_ER_TO_GOLGI_TRANSPORT_VESICLE_MEMBRANE	1.0	0.0	58	0
7996	GOCC_VESICLE_MEMBRANE	1.0	0.0	1160	0
7995	GOCC_CYTOPLASMIC_STRESS_GRANULE	1.0	0.0	83	0
7994	GOCC_CHROMOCENTER	1.0	0.0	14	0
7993	GOCC_CYTOPLASMIC_SIDE_OF_ENDOSOME_MEMBRANE	1.0	0.0	5	0
7992	GOCC_ENDOSOME_MEMBRANE	1.0	0.0	513	0
8508	GOCC_WASH_COMPLEX	1.0	0.0	4	0
8510	GOCC_TRANSLOCON_COMPLEX	1.0	0.0	6	0
7990	GOCC_CYTOPLASMIC_SIDE_OF_PLASMA_MEMBRANE	1.0	0.0	153	0
8511	GOCC_CLATHRIN_COMPLEX	1.0	0.0	6	0
7988	GOCC_NUCLEOID	1.0	0.0	40	0
7987	GOCC_EPSILON_DNA_POLYMERASE_COMPLEX	1.0	0.0	5	0
7986	GOCC_PROTEASOME_REGULATORY_PARTICLE_LID_SUBCOMPLEX	1.0	0.0	7	0
7985	GOCC_PROTEASOME_REGULATORY_PARTICLE_BASE_SUBCOMPLEX	1.0	0.0	9	0
7984	GOCC_IKAPPAB_KINASE_COMPLEX	1.0	0.0	7	0
7983	GOCC_KATANIN_COMPLEX	1.0	0.0	5	0
7982	GOCC_INTEGRIN_COMPLEX	1.0	0.0	31	0
7981	GOCC_CASPASE_COMPLEX	1.0	0.0	10	0
7980	GOCC_F_ACTIN_CAPPING_PROTEIN_COMPLEX	1.0	0.0	8	0
75	GOBP_RECOMBINATIONAL_REPAIR	1.0	0.0	159	0
76	GOBP_DOUBLE_STRAND_BREAK_REPAIR_VIA_BREAK_INDUCED_REPLICATION	1.0	0.0	12	0
8507	GOCC_NF_KAPPAB_COMPLEX	1.0	0.0	6	0
8003	GOCC_ACTIN_CYTOSKELETON	1.0	0.0	465	0
72	GOBP_RESOLUTION_OF_MEIOTIC_RECOMBINATION_INTERMEDIATES	1.0	0.0	14	0
8027	GOCC_RNA_POLYMERASE_II_HOLOENZYME	1.0	0.0	79	0
8026	GOCC_NURF_COMPLEX	1.0	0.0	7	0
8025	GOCC_RSC_TYPE_COMPLEX	1.0	0.0	15	0
8024	GOCC_NURD_COMPLEX	1.0	0.0	17	0
8023	GOCC_SARCOPLASMIC_RETICULUM	1.0	0.0	69	0
8506	GOCC_SMAD_PROTEIN_COMPLEX	1.0	0.0	9	0
73	GOBP_TELOMERE_MAINTENANCE_VIA_RECOMBINATION	1.0	0.0	14	0
8020	GOCC_PROTON_TRANSPORTING_TWO_SECTOR_ATPASE_COMPLEX	1.0	0.0	28	0
8019	GOCC_UNCONVENTIONAL_MYOSIN_COMPLEX	1.0	0.0	8	0
8018	GOCC_MYOSIN_II_COMPLEX	1.0	0.0	23	0
8002	GOCC_CAJAL_BODY	1.0	0.0	56	0
8017	GOCC_MYOSIN_COMPLEX	1.0	0.0	52	0
8015	GOCC_LATERAL_PLASMA_MEMBRANE	1.0	0.0	63	0
8014	GOCC_APICOLATERAL_PLASMA_MEMBRANE	1.0	0.0	22	0
8012	GOCC_EUKARYOTIC_TRANSLATION_INITIATION_FACTOR_4F_COMPLEX	1.0	0.0	12	0
8011	GOCC_PREFOLDIN_COMPLEX	1.0	0.0	7	0
8010	GOCC_AGGRESOME	1.0	0.0	35	0
8009	GOCC_INCLUSION_BODY	1.0	0.0	72	0
8008	GOCC_DYSTROGLYCAN_COMPLEX	1.0	0.0	7	0
8007	GOCC_DYSTROPHIN_ASSOCIATED_GLYCOPROTEIN_COMPLEX	1.0	0.0	18	0
8006	GOCC_SMALL_RIBOSOMAL_SUBUNIT	1.0	0.0	70	0
8005	GOCC_LARGE_RIBOSOMAL_SUBUNIT	1.0	0.0	108	0
74	GOBP_TELOMERE_MAINTENANCE	1.0	0.0	145	0
8016	GOCC_CATENIN_COMPLEX	1.0	0.0	31	0
7815	GOCC_GRANULAR_COMPONENT	1.0	0.0	7	0
7978	GOCC_OLIGOSACCHARYLTRANSFERASE_COMPLEX	1.0	0.0	14	0
8512	GOCC_EUKARYOTIC_TRANSLATION_INITIATION_FACTOR_3_COMPLEX_EIF3M	1.0	0.0	7	0
7948	GOCC_NEUROFILAMENT	1.0	0.0	8	0
8516	GOCC_NBAF_COMPLEX	1.0	0.0	16	0
7947	GOCC_INTERMEDIATE_FILAMENT	1.0	0.0	197	0
8517	GOCC_NEURONAL_RIBONUCLEOPROTEIN_GRANULE	1.0	0.0	5	0
8518	GOCC_ENDOCYTIC_VESICLE_LUMEN	1.0	0.0	23	0
7945	GOCC_AXONEMAL_MICROTUBULE	1.0	0.0	19	0
80	GOBP_DNA_CATABOLIC_PROCESS_EXONUCLEOLYTIC	1.0	0.0	5	0
8519	GOCC_IGG_IMMUNOGLOBULIN_COMPLEX	1.0	0.0	0	0
82	GOBP_REGULATION_OF_GLUTAMINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS	1.0	0.0	7	0
7940	GOCC_DYNACTIN_COMPLEX	1.0	0.0	8	0
7939	GOCC_CYTOPLASMIC_DYNEIN_COMPLEX	1.0	0.0	17	0
7949	GOCC_ACTIN_FILAMENT	1.0	0.0	102	0
7938	GOCC_STRIATED_MUSCLE_THIN_FILAMENT	1.0	0.0	21	0
7936	GOCC_MUSCLE_MYOSIN_COMPLEX	1.0	0.0	14	0
7935	GOCC_AXONEMAL_DYNEIN_COMPLEX	1.0	0.0	17	0
7934	GOCC_NASCENT_POLYPEPTIDE_ASSOCIATED_COMPLEX	1.0	0.0	4	0
7933	GOCC_EUKARYOTIC_TRANSLATION_INITIATION_FACTOR_3_COMPLEX	1.0	0.0	15	0
7932	GOCC_EUKARYOTIC_TRANSLATION_INITIATION_FACTOR_2B_COMPLEX	1.0	0.0	6	0
7931	GOCC_EUKARYOTIC_TRANSLATION_INITIATION_FACTOR_2_COMPLEX	1.0	0.0	4	0
7930	GOCC_MRNA_CLEAVAGE_FACTOR_COMPLEX	1.0	0.0	19	0
7929	GOCC_MRNA_CLEAVAGE_AND_POLYADENYLATION_SPECIFICITY_FACTOR_COMPLEX	1.0	0.0	15	0
8520	GOCC_IGD_IMMUNOGLOBULIN_COMPLEX	1.0	0.0	0	0
8521	GOCC_IGE_IMMUNOGLOBULIN_COMPLEX	1.0	0.0	0	0
7926	GOCC_PROTEASOME_CORE_COMPLEX	1.0	0.0	20	0
7937	GOCC_TROPONIN_COMPLEX	1.0	0.0	8	0
7977	GOCC_COP9_SIGNALOSOME	1.0	0.0	16	0
7950	GOCC_ARP2_3_PROTEIN_COMPLEX	1.0	0.0	9	0
7952	GOCC_VOLTAGE_GATED_CALCIUM_CHANNEL_COMPLEX	1.0	0.0	52	0
7976	GOCC_SPECTRIN	1.0	0.0	9	0
7975	GOCC_CYCLIN_CDK_POSITIVE_TRANSCRIPTION_ELONGATION_FACTOR_COMPLEX	1.0	0.0	6	0
7974	GOCC_TRANSCRIPTION_ELONGATION_FACTOR_COMPLEX	1.0	0.0	40	0
7973	GOCC_MITOCHONDRIAL_PYRUVATE_DEHYDROGENASE_COMPLEX	1.0	0.0	8	0
7972	GOCC_PHOSPHORYLASE_KINASE_COMPLEX	1.0	0.0	5	0
7971	GOCC_CALCINEURIN_COMPLEX	1.0	0.0	6	0
7970	GOCC_CALCIUM_AND_CALMODULIN_DEPENDENT_PROTEIN_KINASE_COMPLEX	1.0	0.0	5	0
7969	GOCC_CAMP_DEPENDENT_PROTEIN_KINASE_COMPLEX	1.0	0.0	7	0
7968	GOCC_MITOCHONDRIAL_ALPHA_KETOGLUTARATE_DEHYDROGENASE_COMPLEX	1.0	0.0	6	0
7967	GOCC_PHOSPHATIDYLINOSITOL_3_KINASE_COMPLEX	1.0	0.0	27	0
77	GOBP_DNA_DOUBLE_STRAND_BREAK_PROCESSING	1.0	0.0	20	0
7951	GOCC_SODIUM_POTASSIUM_EXCHANGING_ATPASE_COMPLEX	1.0	0.0	12	0
7965	GOCC_AXONEME	1.0	0.0	112	0
7963	GOCC_CONNEXIN_COMPLEX	1.0	0.0	21	0
7962	GOCC_GAP_JUNCTION	1.0	0.0	31	0
7961	GOCC_FASCIA_ADHERENS	1.0	0.0	9	0
8513	GOCC_PI_BODY	1.0	0.0	10	0
7960	GOCC_ZONULA_ADHERENS	1.0	0.0	7	0
8514	GOCC_PIP_BODY	1.0	0.0	5	0
7957	GOCC_CLATHRIN_COATED_PIT	1.0	0.0	72	0
7956	GOCC_BRUSH_BORDER	1.0	0.0	102	0
8515	GOCC_NPBAF_COMPLEX	1.0	0.0	14	0
79	GOBP_DNA_CATABOLIC_PROCESS_ENDONUCLEOLYTIC	1.0	0.0	7	0
7953	GOCC_ACETYLCHOLINE_GATED_CHANNEL_COMPLEX	1.0	0.0	16	0
78	GOBP_DNA_SYNTHESIS_INVOLVED_IN_DNA_REPAIR	1.0	0.0	37	0
96	GOBP_RNA_POLYMERASE_I_PREINITIATION_COMPLEX_ASSEMBLY	1.0	0.0	9	0
7813	GOCC_CORNIFIED_ENVELOPE	1.0	0.0	58	0
7812	GOCC_MICROFIBRIL	1.0	0.0	13	0
7670	GOBP_NEGATIVE_REGULATION_OF_ANOIKIS	1.0	0.0	18	0
7669	GOBP_REGULATION_OF_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	1.0	0.0	20	0
117	GOBP_BRANCHING_INVOLVED_IN_BLOOD_VESSEL_MORPHOGENESIS	1.0	0.0	34	0
7667	GOBP_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION_INVOLVED_IN_LUNG_MORPHOGENESIS	1.0	0.0	7	0
7666	GOBP_POSITIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR	1.0	0.0	77	0
7665	GOBP_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR	1.0	0.0	117	0
7664	GOBP_POSITIVE_REGULATION_OF_CELLULAR_SENESCENCE	1.0	0.0	11	0
118	GOBP_VASCULOGENESIS	1.0	0.0	81	0
119	GOBP_GANGLIOSIDE_METABOLIC_PROCESS	1.0	0.0	27	0
7661	GOBP_POSITIVE_REGULATION_OF_CYTOPLASMIC_TRANSLATION	1.0	0.0	15	0
7660	GOBP_NEGATIVE_REGULATION_OF_CYTOPLASMIC_TRANSLATION	1.0	0.0	7	0
7671	GOBP_REGULATION_OF_BARBED_END_ACTIN_FILAMENT_CAPPING	1.0	0.0	1	0
8551	GOCC_PERINUCLEAR_ENDOPLASMIC_RETICULUM	1.0	0.0	19	0
7658	GOBP_POSITIVE_REGULATION_OF_PEPTIDYL_LYSINE_ACETYLATION	1.0	0.0	36	0
7657	GOBP_NEGATIVE_REGULATION_OF_PEPTIDYL_LYSINE_ACETYLATION	1.0	0.0	18	0
7656	GOBP_REGULATION_OF_PEPTIDYL_LYSINE_ACETYLATION	1.0	0.0	65	0
28	GOBP_MEIOTIC_SPINDLE_ORGANIZATION	1.0	0.0	14	0
7655	GOBP_REGULATION_OF_MESENCHYMAL_STEM_CELL_DIFFERENTIATION	1.0	0.0	8	0
120	GOBP_GANGLIOSIDE_BIOSYNTHETIC_PROCESS	1.0	0.0	17	0
7653	GOBP_NEGATIVE_REGULATION_OF_STEM_CELL_DIFFERENTIATION	1.0	0.0	27	0
8553	GOCC_BCL_2_FAMILY_PROTEIN_COMPLEX	1.0	0.0	10	0
8554	GOCC_NUCLEAR_STRESS_GRANULE	1.0	0.0	6	0
121	GOBP_MICROTUBULE_BUNDLE_FORMATION	1.0	0.0	88	0
7650	GOBP_NEGATIVE_REGULATION_OF_CARDIAC_MUSCLE_CELL_DIFFERENTIATION	1.0	0.0	8	0
7659	GOBP_REGULATION_OF_CYTOPLASMIC_TRANSLATION	1.0	0.0	29	0
123	GOBP_UROGENITAL_SYSTEM_DEVELOPMENT	1.0	0.0	66	0
7672	GOBP_NEGATIVE_REGULATION_OF_MYOBLAST_PROLIFERATION	1.0	0.0	2	0
7674	GOBP_POSITIVE_REGULATION_OF_ANDROGEN_RECEPTOR_ACTIVITY	1.0	0.0	5	0
7698	GOBP_POSITIVE_REGULATION_OF_INTEGRIN_MEDIATED_SIGNALING_PATHWAY	1.0	0.0	13	0
111	GOBP_LUTEINIZATION	1.0	0.0	12	0
7696	GOBP_POSITIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_NONHOMOLOGOUS_END_JOINING	1.0	0.0	9	0
7695	GOBP_NEGATIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_NONHOMOLOGOUS_END_JOINING	1.0	0.0	6	0
7694	GOBP_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_NONHOMOLOGOUS_END_JOINING	1.0	0.0	21	0
112	GOBP_LUTEOLYSIS	1.0	0.0	7	0
7692	GOBP_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_CHEMOTAXIS	1.0	0.0	4	0
113	GOBP_OOCYTE_MATURATION	1.0	0.0	27	0
7690	GOBP_REGULATION_OF_RESPONSE_TO_DRUG	1.0	0.0	2	0
7689	GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_DNA_DAMAGE_STIMULUS	1.0	0.0	151	0
7688	GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_DNA_DAMAGE_STIMULUS	1.0	0.0	71	0
7673	GOBP_REGULATION_OF_NUCLEOTIDE_EXCISION_REPAIR	1.0	0.0	28	0
7687	GOBP_REGULATION_OF_RESPONSE_TO_DNA_DAMAGE_STIMULUS	1.0	0.0	283	0
7685	GOBP_NEGATIVE_REGULATION_OF_SKELETAL_MUSCLE_CELL_DIFFERENTIATION	1.0	0.0	5	0
116	GOBP_RESPONSE_TO_PROTOZOAN	1.0	0.0	28	0
7683	GOBP_REGULATION_OF_FOREBRAIN_NEURON_DIFFERENTIATION	1.0	0.0	5	0
7682	GOBP_REGULATION_OF_PRO_B_CELL_DIFFERENTIATION	1.0	0.0	8	0
7681	GOBP_POSITIVE_REGULATION_OF_AMPA_RECEPTOR_ACTIVITY	1.0	0.0	8	0
7680	GOBP_REGULATION_OF_GLUCOCORTICOID_SECRETION	1.0	0.0	10	0
7679	GOBP_POSITIVE_REGULATION_OF_CORTICOSTEROID_HORMONE_SECRETION	1.0	0.0	7	0
7678	GOBP_REGULATION_OF_CORTICOSTEROID_HORMONE_SECRETION	1.0	0.0	16	0
7677	GOBP_POSITIVE_REGULATION_OF_STEROID_HORMONE_SECRETION	1.0	0.0	11	0
7676	GOBP_REGULATION_OF_STEROID_HORMONE_SECRETION	1.0	0.0	22	0
7675	GOBP_REGULATION_OF_HEART_MORPHOGENESIS	1.0	0.0	11	0
115	GOBP_FATTY_ACID_ALPHA_OXIDATION	1.0	0.0	8	0
8550	GOCC_MPP7_DLG1_LIN7_COMPLEX	1.0	0.0	5	0
7648	GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	1.0	0.0	6	0
7646	GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_REGULATORY_REGION_DNA_BINDING	1.0	0.0	23	0
7619	GOBP_POSITIVE_REGULATION_OF_ARP2_3_COMPLEX_MEDIATED_ACTIN_NUCLEATION	1.0	0.0	8	0
7618	GOBP_REGULATION_OF_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_BETA_SIGNALING_PATHWAY	1.0	0.0	8	0
7617	GOBP_REGULATION_OF_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_ALPHA_SIGNALING_PATHWAY	1.0	0.0	5	0
7616	GOBP_POSITIVE_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS	1.0	0.0	74	0
7615	GOBP_POSITIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_PROLIFERATION	1.0	0.0	10	0
7614	GOBP_NEGATIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_PROLIFERATION	1.0	0.0	11	0
7613	GOBP_POSITIVE_REGULATION_OF_T_HELPER_2_CELL_CYTOKINE_PRODUCTION	1.0	0.0	9	0
7612	GOBP_POSITIVE_REGULATION_OF_GASTRULATION	1.0	0.0	5	0
7611	GOBP_REGULATION_OF_ENTRY_OF_BACTERIUM_INTO_HOST_CELL	1.0	0.0	6	0
7610	GOBP_REGULATION_OF_T_CELL_COSTIMULATION	1.0	0.0	5	0
7609	GOBP_POSITIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION	1.0	0.0	42	0
7620	GOBP_REGULATION_OF_THYROID_HORMONE_GENERATION	1.0	0.0	6	0
7608	GOBP_NEGATIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION	1.0	0.0	33	0
7606	GOBP_POSITIVE_REGULATION_OF_DENDRITIC_CELL_CHEMOTAXIS	1.0	0.0	10	0
7605	GOBP_REGULATION_OF_DENDRITIC_CELL_CHEMOTAXIS	1.0	0.0	12	0
7604	GOBP_POSITIVE_REGULATION_OF_BLOOD_VESSEL_REMODELING	1.0	0.0	2	0
7603	GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_CHEMOTAXIS	1.0	0.0	5	0
7602	GOBP_REGULATION_OF_NATURAL_KILLER_CELL_CHEMOTAXIS	1.0	0.0	8	0
7601	GOBP_POSITIVE_REGULATION_OF_HEPATIC_STELLATE_CELL_ACTIVATION	1.0	0.0	5	0
7600	GOBP_REGULATION_OF_HEPATIC_STELLATE_CELL_ACTIVATION	1.0	0.0	7	0
7599	GOBP_POSITIVE_REGULATION_OF_CAMP_DEPENDENT_PROTEIN_KINASE_ACTIVITY	1.0	0.0	6	0
7598	GOBP_NEGATIVE_REGULATION_OF_CAMP_DEPENDENT_PROTEIN_KINASE_ACTIVITY	1.0	0.0	12	0
7597	GOBP_REGULATION_OF_CAMP_DEPENDENT_PROTEIN_KINASE_ACTIVITY	1.0	0.0	21	0
7596	GOBP_POSITIVE_REGULATION_OF_GLYCOGEN_STARCH_SYNTHASE_ACTIVITY	1.0	0.0	5	0
7607	GOBP_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION	1.0	0.0	74	0
7647	GOBP_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	1.0	0.0	15	0
7621	GOBP_POSITIVE_REGULATION_OF_HISTONE_H3_K9_ACETYLATION	1.0	0.0	8	0
7623	GOBP_REGULATION_OF_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY	1.0	0.0	13	0
7645	GOBP_NEGATIVE_REGULATION_OF_TRANSCRIPTION_REGULATORY_REGION_DNA_BINDING	1.0	0.0	19	0
124	GOBP_METANEPHROS_DEVELOPMENT	1.0	0.0	92	0
7643	GOBP_NEGATIVE_REGULATION_OF_TYPE_B_PANCREATIC_CELL_APOPTOTIC_PROCESS	1.0	0.0	6	0
7642	GOBP_NEGATIVE_REGULATION_OF_MOTOR_NEURON_APOPTOTIC_PROCESS	1.0	0.0	9	0
7641	GOBP_REGULATION_OF_MOTOR_NEURON_APOPTOTIC_PROCESS	1.0	0.0	13	0
7640	GOBP_NEGATIVE_REGULATION_OF_DENDRITIC_CELL_APOPTOTIC_PROCESS	1.0	0.0	9	0
7639	GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_1_MEDIATED_SIGNALING_PATHWAY	1.0	0.0	5	0
7638	GOBP_REGULATION_OF_INTERLEUKIN_1_MEDIATED_SIGNALING_PATHWAY	1.0	0.0	8	0
7637	GOBP_REGULATION_OF_GENETIC_IMPRINTING	1.0	0.0	5	0
8555	GOCC_PROTEASE_INHIBITOR_COMPLEX	1.0	0.0	8	0
8556	GOCC_SERINE_PROTEASE_INHIBITOR_COMPLEX	1.0	0.0	6	0
7622	GOBP_REGULATION_OF_HISTONE_H4_K16_ACETYLATION	1.0	0.0	7	0
7636	GOBP_POSITIVE_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1.0	0.0	15	0
7634	GOBP_NEGATIVE_REGULATION_OF_STEM_CELL_PROLIFERATION	1.0	0.0	21	0
7633	GOBP_POSITIVE_REGULATION_OF_RECEPTOR_CATABOLIC_PROCESS	1.0	0.0	7	0
7632	GOBP_REGULATION_OF_RECEPTOR_CATABOLIC_PROCESS	1.0	0.0	11	0
7631	GOBP_POSITIVE_REGULATION_OF_EARLY_ENDOSOME_TO_LATE_ENDOSOME_TRANSPORT	1.0	0.0	9	0
7630	GOBP_REGULATION_OF_EARLY_ENDOSOME_TO_LATE_ENDOSOME_TRANSPORT	1.0	0.0	18	0
7629	GOBP_REGULATION_OF_SREBP_SIGNALING_PATHWAY	1.0	0.0	6	0
7628	GOBP_POSITIVE_REGULATION_OF_MIRNA_METABOLIC_PROCESS	1.0	0.0	55	0
7627	GOBP_NEGATIVE_REGULATION_OF_MIRNA_METABOLIC_PROCESS	1.0	0.0	22	0
7626	GOBP_REGULATION_OF_MIRNA_METABOLIC_PROCESS	1.0	0.0	76	0
7625	GOBP_REGULATION_OF_MIRNA_CATABOLIC_PROCESS	1.0	0.0	4	0
7624	GOBP_NEGATIVE_REGULATION_OF_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY	1.0	0.0	8	0
7635	GOBP_POSITIVE_REGULATION_OF_STEM_CELL_PROLIFERATION	1.0	0.0	44	0
8029	GOCC_CDC73_PAF1_COMPLEX	1.0	0.0	6	0
7699	GOBP_NEGATIVE_REGULATION_OF_MESENCHYMAL_CELL_APOPTOTIC_PROCESS	1.0	0.0	10	0
7701	GOBP_REACTIVE_NITROGEN_SPECIES_METABOLIC_PROCESS	1.0	0.0	74	0
8541	GOCC_CATION_TRANSPORTING_ATPASE_COMPLEX	1.0	0.0	18	0
7781	GOCC_GLYCOSYLPHOSPHATIDYLINOSITOL_N_ACETYLGLUCOSAMINYLTRANSFERASE_GPI_GNT_COMPLEX	1.0	0.0	7	0
7780	GOCC_PROTEASOME_COMPLEX	1.0	0.0	59	0
