	ontology	P	Beta	genes_in_set	overlapping_genes
780	GOBP_RNA_EXPORT_FROM_NUCLEUS	0.9676473672944285	-0.0410002131555887	87	1
5905	GOBP_NEPHRON_EPITHELIUM_DEVELOPMENT	0.9687813341535073	-0.03950332719007748	114	1
2281	GOBP_PLATELET_ACTIVATION	0.9691751166064483	-0.03898164522725633	133	1
1936	GOBP_PHOSPHORYLATION	0.9698840879456425	-0.009706273263850663	1715	17
243	GOBP_REGULATION_OF_SODIUM_ION_TRANSPORT	0.9709919123376478	0.03676168228906392	88	1
167	GOBP_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION	0.9726260821186883	0.024563230872642474	268	2
6426	GOBP_AXONAL_TRANSPORT	0.973231545220147	0.03399091026448145	64	1
107	GOBP_CILIUM_OR_FLAGELLUM_DEPENDENT_CELL_MOTILITY	0.9732432657412935	0.03384894637056031	124	1
4706	GOBP_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS	0.9732812828614313	-0.012202226333535448	856	8
749	GOBP_DNA_RECOMBINATION	0.975091175572537	-0.018321342957065404	288	3
7013	GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE	0.975502484972756	0.031019987359230453	100	1
8093	GOCC_MIDBODY	0.9756660984427494	-0.021859203339964543	188	2
8085	GOCC_FILOPODIUM	0.9768306843327911	-0.02933327361044632	101	1
6107	GOBP_POSITIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	0.9769942663446138	0.02911132053125142	114	1
8635	GOCC_INNER_MITOCHONDRIAL_MEMBRANE_PROTEIN_COMPLEX	0.9782834161864177	-0.027473353766266893	117	1
7046	GOBP_REGULATION_OF_MRNA_METABOLIC_PROCESS	0.9792344948719667	-0.015277849392037184	278	3
1037	GOBP_ENDOSOME_ORGANIZATION	0.9792415402147973	0.026300124429484196	90	1
664	GOBP_ALCOHOL_METABOLIC_PROCESS	0.9797343779464304	-0.014888435972326938	346	3
6999	GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION	0.980704759305487	0.024401775519730412	134	1
4690	GOBP_POSITIVE_REGULATION_OF_SECRETION	0.9810544170057898	0.013926313033300941	310	3
57	GOBP_AUTOPHAGY_OF_MITOCHONDRION	0.9811056198883291	0.023946255512179555	85	1
8096	GOCC_COATED_VESICLE_MEMBRANE	0.9816159869484881	0.016510821001779728	192	2
8195	GOCC_NUCLEAR_MEMBRANE	0.9817055387843051	0.013456681562817966	283	3
5442	GOBP_CYTOSKELETON_DEPENDENT_CYTOKINESIS	0.9817840278075193	-0.02306636886501403	97	1
138	GOBP_CELL_FATE_SPECIFICATION	0.9818426322568634	0.022981614759860183	107	1
3951	GOBP_MYOBLAST_DIFFERENTIATION	0.9818426322568636	0.022981614759859867	107	1
3287	GOBP_CELLULAR_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN	0.9829548338060077	0.021570708155459067	110	1
7083	GOBP_LIPOSACCHARIDE_METABOLIC_PROCESS	0.9835758673827986	-0.020791286705916397	102	1
2992	GOBP_REGULATION_OF_TRANSCRIPTION_ELONGATION_BY_RNA_POLYMERASE_II	0.984080142512975	0.020178743695498363	83	1
3051	GOBP_PROTEIN_LOCALIZATION_TO_NUCLEUS	0.9842659334981745	0.011569222223556594	295	3
878	GOBP_MEMBRANE_LIPID_METABOLIC_PROCESS	0.9844940604749998	0.013925132449743948	193	2
2940	GOBP_NUCLEOSIDE_BISPHOSPHATE_METABOLIC_PROCESS	0.9861004381800835	-0.01758454621133305	115	1
7965	GOCC_AXONEME	0.9871672792181638	-0.016236783174637993	112	1
1988	GOBP_PEPTIDYL_AMINO_ACID_MODIFICATION	0.9872479132437402	0.004819990599998727	1139	12
587	GOBP_CARDIAC_VENTRICLE_DEVELOPMENT	0.987384779552334	0.01595685695339899	122	1
8065	GOCC_MEMBRANE_COAT	0.9878385532114795	-0.015405910543949393	90	1
3470	GOBP_RETROGRADE_TRANSPORT_ENDOSOME_TO_GOLGI	0.9881523348110282	0.01501545738404104	84	1
472	GOBP_POSITIVE_REGULATION_OF_PEPTIDE_SECRETION	0.9893057242574647	-0.013534689728971021	106	1
1532	GOBP_REGULATION_OF_CELLULAR_KETONE_METABOLIC_PROCESS	0.991432388414726	0.010836380889770398	123	1
8646	GOCC_ACTIN_BASED_CELL_PROJECTION	0.9920356948244579	0.00714786667220057	212	2
611	GOBP_AMINO_ACID_TRANSMEMBRANE_TRANSPORT	0.9925257863699827	-0.009463891740402734	97	1
2421	GOBP_POSITIVE_REGULATION_OF_HISTONE_MODIFICATION	0.9928661612738411	-0.009039379590542511	86	1
519	GOBP_HEART_MORPHOGENESIS	0.9930453173361634	-0.006237976244795627	250	2
2395	GOBP_MIDBRAIN_DEVELOPMENT	0.9933031844408022	0.008484651324772973	88	1
4582	GOBP_RNA_DESTABILIZATION	0.9936025775375809	-0.008101912864941248	94	1
8722	GOCC_FICOLIN_1_RICH_GRANULE_LUMEN	0.9936522766104062	-0.008027974280426871	124	1
4898	GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERACTION_WITH_SYMBIONT	0.9951079249847936	0.006189539869304602	113	1
1086	GOBP_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	0.9959855286462866	0.0017355531703782442	1156	9
8226	GOCC_RUFFLE_MEMBRANE	0.9965885739946315	0.004319607852828873	97	1
1124	GOBP_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	0.9966677278879393	-0.0019099023988729113	472	5
4358	GOBP_GOLGI_VESICLE_TRANSPORT	0.9968165968524817	0.0023413488483662705	284	3
136	GOBP_FORMATION_OF_PRIMARY_GERM_LAYER	0.9972912066037508	0.0034264134972727327	119	1
3720	GOBP_REGULATION_OF_RNA_SPLICING	0.9975841966677675	-0.002171305657714855	172	2
2788	GOBP_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS	0.9976162751383248	-0.0021399129410975366	202	2
8200	GOCC_GOLGI_CISTERNA	0.998030481318972	0.0024920477281113996	111	1
8474	GOCC_ANCHORING_JUNCTION	0.9994471924952936	0.0002523986311401483	867	8
6637	GOBP_REGULATION_OF_HYALURONAN_BIOSYNTHETIC_PROCESS	1.0	0.0	8	0
5824	GOBP_OTIC_VESICLE_MORPHOGENESIS	1.0	0.0	10	0
6815	GOBP_POSITIVE_REGULATION_OF_PROTEIN_DEPOLYMERIZATION	1.0	0.0	15	0
5675	GOBP_REGULATORY_NCRNA_PROCESSING	1.0	0.0	66	0
438	GOBP_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY	1.0	0.0	93	0
657	GOBP_CHITIN_METABOLIC_PROCESS	1.0	0.0	6	0
5826	GOBP_MONOCYTE_CHEMOTACTIC_PROTEIN_1_PRODUCTION	1.0	0.0	18	0
6633	GOBP_POSITIVE_REGULATION_OF_EXECUTION_PHASE_OF_APOPTOSIS	1.0	0.0	8	0
436	GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY	1.0	0.0	56	0
437	GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY	1.0	0.0	116	0
6641	GOBP_NEGATIVE_REGULATION_OF_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_DEPENDENT_DECAY	1.0	0.0	10	0
6638	GOBP_REGULATION_OF_NODAL_SIGNALING_PATHWAY_INVOLVED_IN_DETERMINATION_OF_LEFT_RIGHT_ASYMMETRY	1.0	0.0	5	0
5822	GOBP_LYMPHOCYTE_AGGREGATION	1.0	0.0	5	0
6814	GOBP_REGULATION_OF_PROTEIN_DEPOLYMERIZATION	1.0	0.0	80	0
6632	GOBP_NEGATIVE_REGULATION_OF_EXECUTION_PHASE_OF_APOPTOSIS	1.0	0.0	8	0
658	GOBP_AMINO_SUGAR_METABOLIC_PROCESS	1.0	0.0	40	0
6089	GOBP_TUBULIN_DEACETYLATION	1.0	0.0	21	0
6639	GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_FUNGUS	1.0	0.0	6	0
5820	GOBP_PROTEIN_UFMYLATION	1.0	0.0	6	0
659	GOBP_N_ACETYLGLUCOSAMINE_METABOLIC_PROCESS	1.0	0.0	16	0
8672	GOCC_POSTSYNAPTIC_CYTOSOL	1.0	0.0	12	0
435	GOBP_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY	1.0	0.0	174	0
5823	GOBP_OTIC_VESICLE_DEVELOPMENT	1.0	0.0	15	0
5827	GOBP_MACROPHAGE_INFLAMMATORY_PROTEIN_1_ALPHA_PRODUCTION	1.0	0.0	6	0
5704	GOBP_POLYADENYLATION_DEPENDENT_SNORNA_3_END_PROCESSING	1.0	0.0	7	0
5828	GOBP_CHEMOKINE_C_C_MOTIF_LIGAND_5_PRODUCTION	1.0	0.0	11	0
6108	GOBP_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	1.0	0.0	139	0
439	GOBP_NEGATIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY	1.0	0.0	27	0
13	GOBP_RIBOSOMAL_LARGE_SUBUNIT_EXPORT_FROM_NUCLEUS	1.0	0.0	8	0
5834	GOBP_POSITIVE_REGULATION_OF_GRANULOCYTE_CHEMOTAXIS	1.0	0.0	26	0
6620	GOBP_POSITIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS	1.0	0.0	26	0
5833	GOBP_NEGATIVE_REGULATION_OF_GRANULOCYTE_CHEMOTAXIS	1.0	0.0	4	0
5832	GOBP_REGULATION_OF_GRANULOCYTE_CHEMOTAXIS	1.0	0.0	50	0
6087	GOBP_REGULATION_OF_PROTEIN_KINASE_C_SIGNALING	1.0	0.0	18	0
6088	GOBP_POSITIVE_REGULATION_OF_PROTEIN_KINASE_C_SIGNALING	1.0	0.0	9	0
6621	GOBP_POSITIVE_REGULATION_OF_G1_S_TRANSITION_OF_MITOTIC_CELL_CYCLE	1.0	0.0	44	0
5830	GOBP_IP_10_PRODUCTION	1.0	0.0	4	0
6820	GOBP_NEGATIVE_REGULATION_OF_ATPASE_COUPLED_CALCIUM_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1.0	0.0	5	0
6622	GOBP_REGULATION_OF_DOSAGE_COMPENSATION_BY_INACTIVATION_OF_X_CHROMOSOME	1.0	0.0	13	0
6819	GOBP_REGULATION_OF_ATPASE_COUPLED_CALCIUM_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1.0	0.0	11	0
389	GOBP_MONOCYTE_CHEMOTAXIS	1.0	0.0	69	0
390	GOBP_MAST_CELL_CHEMOTAXIS	1.0	0.0	11	0
5674	GOBP_UV_DAMAGE_EXCISION_REPAIR	1.0	0.0	13	0
6623	GOBP_REGULATION_OF_PLASMA_CELL_DIFFERENTIATION	1.0	0.0	5	0
6624	GOBP_REGULATION_OF_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE	1.0	0.0	27	0
391	GOBP_SOMATIC_DIVERSIFICATION_OF_IMMUNE_RECEPTORS_VIA_SOMATIC_MUTATION	1.0	0.0	13	0
5829	GOBP_GRANULOCYTE_COLONY_STIMULATING_FACTOR_PRODUCTION	1.0	0.0	5	0
6625	GOBP_NEGATIVE_REGULATION_OF_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE	1.0	0.0	13	0
6626	GOBP_POSITIVE_REGULATION_OF_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE	1.0	0.0	13	0
6627	GOBP_REGULATION_OF_NODAL_SIGNALING_PATHWAY	1.0	0.0	10	0
6628	GOBP_NEGATIVE_REGULATION_OF_NODAL_SIGNALING_PATHWAY	1.0	0.0	5	0
6629	GOBP_REGULATION_OF_HISTONE_H3_K9_TRIMETHYLATION	1.0	0.0	6	0
8673	GOCC_SYNAPSE_ASSOCIATED_EXTRACELLULAR_MATRIX	1.0	0.0	6	0
434	GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	1.0	0.0	137	0
6631	GOBP_REGULATION_OF_EXECUTION_PHASE_OF_APOPTOSIS	1.0	0.0	16	0
588	GOBP_GROWTH_INVOLVED_IN_HEART_MORPHOGENESIS	1.0	0.0	4	0
6630	GOBP_EXTRACELLULAR_REGULATION_OF_SIGNAL_TRANSDUCTION	1.0	0.0	12	0
8747	GOCC_MITOTIC_SPINDLE_MICROTUBULE	1.0	0.0	13	0
5818	GOBP_CELLULAR_RESPONSE_TO_DEXAMETHASONE_STIMULUS	1.0	0.0	26	0
5681	GOBP_CRD_MEDIATED_MRNA_STABILIZATION	1.0	0.0	11	0
6654	GOBP_REGULATION_OF_SYNAPTIC_VESICLE_ENDOCYTOSIS	1.0	0.0	18	0
6110	GOBP_COCHLEA_MORPHOGENESIS	1.0	0.0	23	0
662	GOBP_N_ACETYLNEURAMINATE_METABOLIC_PROCESS	1.0	0.0	12	0
6655	GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_VESICLE_ENDOCYTOSIS	1.0	0.0	6	0
6811	GOBP_NEGATIVE_REGULATION_OF_MUSCLE_TISSUE_DEVELOPMENT	1.0	0.0	13	0
593	GOBP_ENDOCARDIAL_CUSHION_FORMATION	1.0	0.0	31	0
6656	GOBP_POSITIVE_REGULATION_OF_RIG_I_SIGNALING_PATHWAY	1.0	0.0	10	0
6657	GOBP_REGULATION_OF_CYTOPLASMIC_TRANSLATIONAL_ELONGATION	1.0	0.0	9	0
6658	GOBP_REGULATION_OF_DNA_DIRECTED_DNA_POLYMERASE_ACTIVITY	1.0	0.0	13	0
432	GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	1.0	0.0	234	0
691	GOBP_NADH_OXIDATION	1.0	0.0	6	0
6660	GOBP_NEGATIVE_REGULATION_OF_LONG_TERM_SYNAPTIC_POTENTIATION	1.0	0.0	11	0
661	GOBP_UDP_N_ACETYLGLUCOSAMINE_BIOSYNTHETIC_PROCESS	1.0	0.0	9	0
431	GOBP_POSITIVE_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE	1.0	0.0	127	0
6662	GOBP_REGULATION_OF_PHOSPHOLIPASE_C_ACTIVITY	1.0	0.0	42	0
14	GOBP_RIBOSOMAL_SMALL_SUBUNIT_EXPORT_FROM_NUCLEUS	1.0	0.0	8	0
663	GOBP_URONIC_ACID_METABOLIC_PROCESS	1.0	0.0	26	0
6131	GOBP_GOLGI_TO_LYSOSOME_TRANSPORT	1.0	0.0	11	0
5803	GOBP_CELLULAR_RESPONSE_TO_UV_C	1.0	0.0	5	0
6663	GOBP_REGULATION_OF_MRNA_POLYADENYLATION	1.0	0.0	12	0
5802	GOBP_CELLULAR_RESPONSE_TO_UV_B	1.0	0.0	11	0
6664	GOBP_NEGATIVE_REGULATION_OF_SECONDARY_METABOLITE_BIOSYNTHETIC_PROCESS	1.0	0.0	5	0
5801	GOBP_CELLULAR_RESPONSE_TO_UV_A	1.0	0.0	11	0
430	GOBP_NEGATIVE_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE	1.0	0.0	47	0
6666	GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_OXIDATIVE_STRESS	1.0	0.0	2	0
5800	GOBP_CELLULAR_RESPONSE_TO_LIGHT_INTENSITY	1.0	0.0	4	0
429	GOBP_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE	1.0	0.0	180	0
24	GOBP_RRNA_MODIFICATION	1.0	0.0	29	0
5680	GOBP_HISTONE_H4_DEACETYLATION	1.0	0.0	7	0
6653	GOBP_REGULATION_OF_PHENOTYPIC_SWITCHING	1.0	0.0	3	0
5807	GOBP_CELLULAR_RESPONSE_TO_NITROSATIVE_STRESS	1.0	0.0	6	0
6617	GOBP_NEGATIVE_REGULATION_OF_CERAMIDE_BIOSYNTHETIC_PROCESS	1.0	0.0	5	0
660	GOBP_UDP_N_ACETYLGLUCOSAMINE_METABOLIC_PROCESS	1.0	0.0	14	0
5676	GOBP_REGULATION_OF_PRODUCTION_OF_SMALL_RNA_INVOLVED_IN_GENE_SILENCING_BY_RNA	1.0	0.0	14	0
595	GOBP_APOPTOTIC_PROCESS_INVOLVED_IN_HEART_MORPHOGENESIS	1.0	0.0	6	0
5815	GOBP_DIPHOSPHOINOSITOL_POLYPHOSPHATE_METABOLIC_PROCESS	1.0	0.0	4	0
5814	GOBP_DOPAMINERGIC_NEURON_DIFFERENTIATION	1.0	0.0	41	0
6135	GOBP_REGULATION_OF_SPINDLE_ASSEMBLY	1.0	0.0	33	0
8671	GOCC_PRESYNAPTIC_CYTOSOL	1.0	0.0	13	0
6134	GOBP_GOLGI_DISASSEMBLY	1.0	0.0	6	0
5677	GOBP_RISC_COMPLEX_ASSEMBLY	1.0	0.0	9	0
6133	GOBP_ESTABLISHMENT_OF_EPITHELIAL_CELL_POLARITY	1.0	0.0	37	0
5813	GOBP_SEMAPHORIN_PLEXIN_SIGNALING_PATHWAY	1.0	0.0	43	0
8670	GOCC_CYTOSOLIC_REGION	1.0	0.0	19	0
5812	GOBP_GENOMIC_IMPRINTING	1.0	0.0	12	0
6109	GOBP_COCHLEA_DEVELOPMENT	1.0	0.0	49	0
5811	GOBP_CELLULAR_RESPONSE_TO_HEPARIN	1.0	0.0	5	0
594	GOBP_ENDOCARDIAL_CUSHION_FUSION	1.0	0.0	4	0
6132	GOBP_GOLGI_RIBBON_FORMATION	1.0	0.0	10	0
6813	GOBP_REGULATION_OF_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	1.0	0.0	6	0
6647	GOBP_REGULATION_OF_OOCYTE_MATURATION	1.0	0.0	7	0
6648	GOBP_REGULATION_OF_AMYLOID_BETA_CLEARANCE	1.0	0.0	18	0
6649	GOBP_NEGATIVE_REGULATION_OF_AMYLOID_BETA_CLEARANCE	1.0	0.0	9	0
6650	GOBP_POSITIVE_REGULATION_OF_AMYLOID_BETA_CLEARANCE	1.0	0.0	8	0
5679	GOBP_HISTONE_H3_DEACETYLATION	1.0	0.0	12	0
6651	GOBP_NEGATIVE_REGULATION_OF_NLRP3_INFLAMMASOME_COMPLEX_ASSEMBLY	1.0	0.0	9	0
433	GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	1.0	0.0	68	0
5810	GOBP_RESPONSE_TO_HEPARIN	1.0	0.0	7	0
5809	GOBP_CELLULAR_RESPONSE_TO_TEMPERATURE_STIMULUS	1.0	0.0	5	0
5808	GOBP_CELLULAR_RESPONSE_TO_STEROL_DEPLETION	1.0	0.0	15	0
6643	GOBP_REGULATION_OF_BONE_MINERALIZATION_INVOLVED_IN_BONE_MATURATION	1.0	0.0	4	0
6616	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_K63_LINKED_UBIQUITINATION	1.0	0.0	7	0
6614	GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_HYPOXIA	1.0	0.0	9	0
5672	GOBP_POSITIVE_REGULATION_OF_GLYCOGEN_METABOLIC_PROCESS	1.0	0.0	16	0
6575	GOBP_REGULATION_OF_NCRNA_TRANSCRIPTION	1.0	0.0	20	0
5862	GOBP_RESPONSE_TO_NITRIC_OXIDE	1.0	0.0	19	0
6576	GOBP_DNA_REPAIR_DEPENDENT_CHROMATIN_REMODELING	1.0	0.0	6	0
5861	GOBP_RESPONSE_TO_DIACYL_BACTERIAL_LIPOPEPTIDE	1.0	0.0	4	0
5860	GOBP_LEUKOTRIENE_TRANSPORT	1.0	0.0	7	0
648	GOBP_UDP_GLUCOSE_METABOLIC_PROCESS	1.0	0.0	6	0
6578	GOBP_ENDOLYSOSOMAL_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	1.0	0.0	38	0
6579	GOBP_CELL_SURFACE_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	1.0	0.0	45	0
5858	GOBP_ER_ASSOCIATED_MISFOLDED_PROTEIN_CATABOLIC_PROCESS	1.0	0.0	11	0
6580	GOBP_MULTICELLULAR_ORGANISMAL_LEVEL_CHEMICAL_HOMEOSTASIS	1.0	0.0	55	0
6581	GOBP_DISRUPTION_OF_CELLULAR_COMPONENT_OF_ANOTHER_ORGANISM	1.0	0.0	6	0
5661	GOBP_DEHYDROASCORBIC_ACID_TRANSPORT	1.0	0.0	9	0
5857	GOBP_BASEMENT_MEMBRANE_ORGANIZATION	1.0	0.0	33	0
6574	GOBP_CONSTITUTIVE_HETEROCHROMATIN_FORMATION	1.0	0.0	10	0
5662	GOBP_INCLUSION_BODY_ASSEMBLY	1.0	0.0	24	0
5663	GOBP_AGGRESOME_ASSEMBLY	1.0	0.0	5	0
6582	GOBP_REGULATION_OF_SPONTANEOUS_SYNAPTIC_TRANSMISSION	1.0	0.0	5	0
6583	GOBP_REGULATION_OF_NEURON_PROJECTION_ARBORIZATION	1.0	0.0	15	0
6838	GOBP_FATTY_ACID_TRANSMEMBRANE_TRANSPORT	1.0	0.0	20	0
6082	GOBP_POSITIVE_REGULATION_OF_MONOCYTE_CHEMOTAXIS	1.0	0.0	21	0
11	GOBP_CITRULLINE_METABOLIC_PROCESS	1.0	0.0	8	0
6584	GOBP_POSITIVE_REGULATION_OF_NEURON_PROJECTION_ARBORIZATION	1.0	0.0	8	0
444	GOBP_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY	1.0	0.0	51	0
5855	GOBP_ECTODERMAL_PLACODE_DEVELOPMENT	1.0	0.0	13	0
6837	GOBP_TOXIN_TRANSPORT	1.0	0.0	39	0
6587	GOBP_REGULATION_OF_NEUROINFLAMMATORY_RESPONSE	1.0	0.0	33	0
649	GOBP_GALACTOSE_METABOLIC_PROCESS	1.0	0.0	9	0
6588	GOBP_POSITIVE_REGULATION_OF_NEUROINFLAMMATORY_RESPONSE	1.0	0.0	14	0
6839	GOBP_POSITIVE_REGULATION_OF_AMYLOID_BETA_FORMATION	1.0	0.0	19	0
6841	GOBP_NEGATIVE_REGULATION_OF_CILIUM_ASSEMBLY	1.0	0.0	17	0
5863	GOBP_NUCLEAR_MEMBRANE_ORGANIZATION	1.0	0.0	41	0
5864	GOBP_RESPONSE_TO_BMP	1.0	0.0	164	0
6561	GOBP_LIPID_IMPORT_INTO_CELL	1.0	0.0	16	0
8683	GOCC_CHAPERONE_COMPLEX	1.0	0.0	41	0
8682	GOCC_NUCLEOLAR_EXOSOME_RNASE_COMPLEX	1.0	0.0	10	0
6562	GOBP_CYCLIC_GMP_AMP_TRANSMEMBRANE_IMPORT_ACROSS_PLASMA_MEMBRANE	1.0	0.0	5	0
6563	GOBP_ANTIBACTERIAL_INNATE_IMMUNE_RESPONSE	1.0	0.0	4	0
6564	GOBP_ANTIVIRAL_INNATE_IMMUNE_RESPONSE	1.0	0.0	23	0
6140	GOBP_REGULATION_OF_CHOLESTEROL_METABOLIC_PROCESS	1.0	0.0	36	0
5872	GOBP_TAIL_ANCHORED_MEMBRANE_PROTEIN_INSERTION_INTO_ER_MEMBRANE	1.0	0.0	15	0
446	GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY	1.0	0.0	31	0
6566	GOBP_INTEGRATED_STRESS_RESPONSE_SIGNALING	1.0	0.0	40	0
6567	GOBP_GRANZYME_MEDIATED_PROGRAMMED_CELL_DEATH_SIGNALING_PATHWAY	1.0	0.0	7	0
5871	GOBP_PROTEIN_TRANSMEMBRANE_TRANSPORT	1.0	0.0	66	0
5870	GOBP_POSITIVE_REGULATION_OF_PODOSOME_ASSEMBLY	1.0	0.0	11	0
5869	GOBP_REGULATION_OF_PODOSOME_ASSEMBLY	1.0	0.0	14	0
8681	GOCC_FICOLIN_1_RICH_GRANULE_MEMBRANE	1.0	0.0	58	0
5868	GOBP_PODOSOME_ASSEMBLY	1.0	0.0	20	0
6569	GOBP_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS_VIA_THE_C_END_DEGRON_RULE_PATHWAY	1.0	0.0	9	0
384	GOBP_ACUTE_INFLAMMATORY_RESPONSE	1.0	0.0	111	0
5867	GOBP_ENDOPLASMIC_RETICULUM_TUBULAR_NETWORK_FORMATION	1.0	0.0	5	0
5866	GOBP_ENDOPLASMIC_RETICULUM_TUBULAR_NETWORK_ORGANIZATION	1.0	0.0	18	0
6844	GOBP_REGULATION_OF_NADP_METABOLIC_PROCESS	1.0	0.0	7	0
6139	GOBP_PLANAR_CELL_POLARITY_PATHWAY_INVOLVED_IN_NEURAL_TUBE_CLOSURE	1.0	0.0	11	0
445	GOBP_NEGATIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY	1.0	0.0	21	0
6571	GOBP_RADIAL_GLIA_GUIDED_PYRAMIDAL_NEURON_MIGRATION	1.0	0.0	6	0
6843	GOBP_L_LYSINE_TRANSPORT	1.0	0.0	7	0
5660	GOBP_CAVEOLA_ASSEMBLY	1.0	0.0	5	0
6842	GOBP_REGULATION_OF_CILIUM_DEPENDENT_CELL_MOTILITY	1.0	0.0	25	0
5865	GOBP_RESPONSE_TO_FIBROBLAST_GROWTH_FACTOR	1.0	0.0	109	0
6138	GOBP_ESTABLISHMENT_OF_PLANAR_POLARITY_INVOLVED_IN_NEURAL_TUBE_CLOSURE	1.0	0.0	13	0
6589	GOBP_NEGATIVE_REGULATION_OF_NEUROINFLAMMATORY_RESPONSE	1.0	0.0	13	0
6615	GOBP_REGULATION_OF_PROTEIN_K63_LINKED_UBIQUITINATION	1.0	0.0	15	0
6590	GOBP_AMYLOID_BETA_CLEARANCE_BY_TRANSCYTOSIS	1.0	0.0	7	0
6836	GOBP_REGULATION_OF_MEIOTIC_CELL_CYCLE_PHASE_TRANSITION	1.0	0.0	9	0
6604	GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	1.0	0.0	24	0
6605	GOBP_REGULATION_OF_PROTEIN_KINASE_C_ACTIVITY	1.0	0.0	3	0
5671	GOBP_NEGATIVE_REGULATION_OF_GLYCOGEN_METABOLIC_PROCESS	1.0	0.0	6	0
5840	GOBP_NEGATIVE_REGULATION_OF_CHEMOKINE_C_C_MOTIF_LIGAND_5_PRODUCTION	1.0	0.0	5	0
6827	GOBP_REGULATION_OF_INWARD_RECTIFIER_POTASSIUM_CHANNEL_ACTIVITY	1.0	0.0	5	0
5839	GOBP_POSITIVE_REGULATION_OF_MONOCYTE_CHEMOTACTIC_PROTEIN_1_PRODUCTION	1.0	0.0	13	0
440	GOBP_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY	1.0	0.0	65	0
386	GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	1.0	0.0	55	0
8676	GOCC_POSTSYNAPTIC_CYTOSKELETON	1.0	0.0	9	0
6084	GOBP_REGULATION_OF_STEROID_HORMONE_BIOSYNTHETIC_PROCESS	1.0	0.0	16	0
6608	GOBP_POSITIVE_REGULATION_OF_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING	1.0	0.0	43	0
6825	GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_CHECKPOINT	1.0	0.0	8	0
6609	GOBP_REGULATION_OF_RUFFLE_ASSEMBLY	1.0	0.0	30	0
