	ontology	P	Beta	genes_in_set	overlapping_genes
7515	GOBP_NEGATIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_INITIATION	1.0	0.0	7	0
7514	GOBP_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_INITIATION	1.0	0.0	80	0
7513	GOBP_POSITIVE_REGULATION_OF_CELL_PROLIFERATION_INVOLVED_IN_HEART_MORPHOGENESIS	1.0	0.0	6	0
7512	GOBP_NEGATIVE_REGULATION_OF_CELL_PROLIFERATION_INVOLVED_IN_HEART_MORPHOGENESIS	1.0	0.0	4	0
7511	GOBP_REGULATION_OF_REMOVAL_OF_SUPEROXIDE_RADICALS	1.0	0.0	6	0
7510	GOBP_REGULATION_OF_SODIUM_DEPENDENT_PHOSPHATE_TRANSPORT	1.0	0.0	5	0
8479	GOCC_SAGA_TYPE_COMPLEX	1.0	0.0	35	0
7506	GOBP_NEGATIVE_REGULATION_OF_MACROPHAGE_APOPTOTIC_PROCESS	1.0	0.0	4	0
7505	GOBP_REGULATION_OF_MACROPHAGE_APOPTOTIC_PROCESS	1.0	0.0	8	0
7504	GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS	1.0	0.0	26	0
7503	GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS	1.0	0.0	54	0
7502	GOBP_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS	1.0	0.0	87	0
7527	GOBP_REGULATION_OF_ANOIKIS	1.0	0.0	24	0
7528	GOBP_POSITIVE_REGULATION_OF_ANOIKIS	1.0	0.0	6	0
7529	GOBP_REGULATION_OF_RRNA_PROCESSING	1.0	0.0	15	0
7530	GOBP_POSITIVE_REGULATION_OF_RRNA_PROCESSING	1.0	0.0	9	0
7555	GOBP_REGULATION_OF_T_HELPER_17_CELL_DIFFERENTIATION	1.0	0.0	20	0
7554	GOBP_POSITIVE_REGULATION_OF_T_HELPER_17_TYPE_IMMUNE_RESPONSE	1.0	0.0	15	0
7553	GOBP_NEGATIVE_REGULATION_OF_T_HELPER_17_TYPE_IMMUNE_RESPONSE	1.0	0.0	12	0
8468	GOCC_INFLAMMASOME_COMPLEX	1.0	0.0	16	0
7552	GOBP_REGULATION_OF_T_HELPER_17_TYPE_IMMUNE_RESPONSE	1.0	0.0	30	0
8469	GOCC_SPERM_HEAD	1.0	0.0	16	0
7549	GOBP_NEGATIVE_REGULATION_OF_SYNAPTIC_VESICLE_EXOCYTOSIS	1.0	0.0	5	0
7547	GOBP_REGULATION_OF_RHO_DEPENDENT_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY	1.0	0.0	5	0
7546	GOBP_REGULATION_OF_MYOBLAST_PROLIFERATION	1.0	0.0	16	0
7545	GOBP_POSITIVE_REGULATION_OF_MYOBLAST_PROLIFERATION	1.0	0.0	12	0
7544	GOBP_NEGATIVE_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS	1.0	0.0	35	0
7610	GOBP_REGULATION_OF_T_CELL_COSTIMULATION	1.0	0.0	5	0
7541	GOBP_NEGATIVE_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY	1.0	0.0	49	0
7539	GOBP_NEGATIVE_REGULATION_OF_FIBROBLAST_APOPTOTIC_PROCESS	1.0	0.0	7	0
7538	GOBP_REGULATION_OF_FIBROBLAST_APOPTOTIC_PROCESS	1.0	0.0	18	0
7537	GOBP_POSITIVE_REGULATION_OF_FEEDING_BEHAVIOR	1.0	0.0	10	0
7536	GOBP_NEGATIVE_REGULATION_OF_FEEDING_BEHAVIOR	1.0	0.0	6	0
7535	GOBP_POSITIVE_REGULATION_OF_ACTIN_CYTOSKELETON_REORGANIZATION	1.0	0.0	20	0
7533	GOBP_POSITIVE_REGULATION_OF_REPRODUCTIVE_PROCESS	1.0	0.0	82	0
7532	GOBP_NEGATIVE_REGULATION_OF_REPRODUCTIVE_PROCESS	1.0	0.0	73	0
7531	GOBP_REGULATION_OF_REPRODUCTIVE_PROCESS	1.0	0.0	197	0
8471	GOCC_CYTOCHROME_COMPLEX	1.0	0.0	34	0
8472	GOCC_CLATHRIN_SCULPTED_MONOAMINE_TRANSPORT_VESICLE	1.0	0.0	5	0
8473	GOCC_TIGHT_JUNCTION	1.0	0.0	125	0
7540	GOBP_POSITIVE_REGULATION_OF_FIBROBLAST_APOPTOTIC_PROCESS	1.0	0.0	9	0
7855	GOCC_NUCLEOLAR_RIBONUCLEASE_P_COMPLEX	1.0	0.0	6	0
7856	GOCC_REPLICATION_FORK	1.0	0.0	60	0
8451	GOCC_SPINDLE_MIDZONE	1.0	0.0	36	0
8385	GOCC_APICAL_JUNCTION_COMPLEX	1.0	0.0	141	0
8386	GOCC_TRNA_METHYLTRANSFERASE_COMPLEX	1.0	0.0	7	0
8225	GOCC_MULTIVESICULAR_BODY_MEMBRANE	1.0	0.0	26	0
8224	GOCC_GROWTH_CONE_MEMBRANE	1.0	0.0	7	0
8223	GOCC_GOLGI_CISTERNA_MEMBRANE	1.0	0.0	86	0
8222	GOCC_CORTICAL_ENDOPLASMIC_RETICULUM	1.0	0.0	5	0
8221	GOCC_CBM_COMPLEX	1.0	0.0	5	0
8220	GOCC_CUTICULAR_PLATE	1.0	0.0	9	0
8219	GOCC_FILOPODIUM_TIP	1.0	0.0	18	0
8218	GOCC_ACTIN_FILAMENT_BUNDLE	1.0	0.0	71	0
8217	GOCC_STEREOCILIUM_TIP	1.0	0.0	19	0
8387	GOCC_NUCLEAR_REPLICATION_FORK	1.0	0.0	34	0
8216	GOCC_STEREOCILIUM_BUNDLE	1.0	0.0	58	0
8215	GOCC_PHOTORECEPTOR_CONNECTING_CILIUM	1.0	0.0	37	0
8214	GOCC_MISMATCH_REPAIR_COMPLEX	1.0	0.0	7	0
8388	GOCC_CYTOLYTIC_GRANULE	1.0	0.0	13	0
8213	GOCC_AMPA_GLUTAMATE_RECEPTOR_COMPLEX	1.0	0.0	26	0
8211	GOCC_SEPTIN_CYTOSKELETON	1.0	0.0	2	0
8210	GOCC_CLEAVAGE_FURROW	1.0	0.0	51	0
8209	GOCC_CELL_DIVISION_SITE	1.0	0.0	60	0
8208	GOCC_CHROMOSOME_PASSENGER_COMPLEX	1.0	0.0	6	0
8207	GOCC_DENSE_CORE_GRANULE_MEMBRANE	1.0	0.0	7	0
8206	GOCC_BLEB	1.0	0.0	9	0
8231	GOCC_INSULIN_RESPONSIVE_COMPARTMENT	1.0	0.0	6	0
8205	GOCC_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_COMPLEX	1.0	0.0	16	0
8232	GOCC_SUPER_ELONGATION_COMPLEX	1.0	0.0	6	0
8234	GOCC_CARBOXY_TERMINAL_DOMAIN_PROTEIN_KINASE_COMPLEX	1.0	0.0	18	0
8258	GOCC_TRANSCRIPTION_FACTOR_TFTC_COMPLEX	1.0	0.0	18	0
8257	GOCC_PARANODE_REGION_OF_AXON	1.0	0.0	11	0
8256	GOCC_NODE_OF_RANVIER	1.0	0.0	16	0
8255	GOCC_CORVET_COMPLEX	1.0	0.0	7	0
8254	GOCC_PROTON_TRANSPORTING_V_TYPE_ATPASE_V1_DOMAIN	1.0	0.0	11	0
8253	GOCC_PROTON_TRANSPORTING_V_TYPE_ATPASE_V0_DOMAIN	1.0	0.0	12	0
8252	GOCC_PROTON_TRANSPORTING_TWO_SECTOR_ATPASE_COMPLEX_CATALYTIC_DOMAIN	1.0	0.0	12	0
8251	GOCC_PROTON_TRANSPORTING_TWO_SECTOR_ATPASE_COMPLEX_PROTON_TRANSPORTING_DOMAIN	1.0	0.0	12	0
8250	GOCC_PROTON_TRANSPORTING_V_TYPE_ATPASE_COMPLEX	1.0	0.0	27	0
8249	GOCC_INTERPHOTORECEPTOR_MATRIX	1.0	0.0	6	0
8248	GOCC_ENDOPLASMIC_RETICULUM_GOLGI_INTERMEDIATE_COMPARTMENT_MEMBRANE	1.0	0.0	74	0
8247	GOCC_CIS_GOLGI_NETWORK_MEMBRANE	1.0	0.0	8	0
8246	GOCC_WEIBEL_PALADE_BODY	1.0	0.0	5	0
8245	GOCC_DNA_RECOMBINASE_MEDIATOR_COMPLEX	1.0	0.0	7	0
8244	GOCC_SARCOPLASMIC_RETICULUM_LUMEN	1.0	0.0	9	0
8242	GOCC_PERINUCLEAR_THECA	1.0	0.0	5	0
8241	GOCC_PARANODAL_JUNCTION	1.0	0.0	8	0
8240	GOCC_FC_RECEPTOR_COMPLEX	1.0	0.0	5	0
8239	GOCC_PROTEIN_LIPID_COMPLEX	1.0	0.0	38	0
8238	GOCC_PROTEIN_DNA_COMPLEX	1.0	0.0	128	0
8237	GOCC_KAINATE_SELECTIVE_GLUTAMATE_RECEPTOR_COMPLEX	1.0	0.0	5	0
8236	GOCC_MYOSIN_FILAMENT	1.0	0.0	24	0
8235	GOCC_DENDRITE_CYTOPLASM	1.0	0.0	28	0
8233	GOCC_SMN_COMPLEX	1.0	0.0	10	0
8259	GOCC_CHROMATOID_BODY	1.0	0.0	11	0
8204	GOCC_SMALL_SUBUNIT_PROCESSOME	1.0	0.0	34	0
8202	GOCC_PHAGOLYSOSOME	1.0	0.0	6	0
8161	GOCC_CTF18_RFC_LIKE_COMPLEX	1.0	0.0	7	0
8160	GOCC_UBIQUITIN_CONJUGATING_ENZYME_COMPLEX	1.0	0.0	8	0
8159	GOCC_RNAI_EFFECTOR_COMPLEX	1.0	0.0	15	0
8158	GOCC_EXTRINSIC_COMPONENT_OF_MITOCHONDRIAL_INNER_MEMBRANE	1.0	0.0	9	0
8157	GOCC_EXTRINSIC_COMPONENT_OF_ENDOSOME_MEMBRANE	1.0	0.0	10	0
8156	GOCC_EXTRINSIC_COMPONENT_OF_ORGANELLE_MEMBRANE	1.0	0.0	47	0
8155	GOCC_CD95_DEATH_INDUCING_SIGNALING_COMPLEX	1.0	0.0	6	0
8154	GOCC_DEATH_INDUCING_SIGNALING_COMPLEX	1.0	0.0	9	0
8153	GOCC_DNA_REPLICATION_PREINITIATION_COMPLEX	1.0	0.0	12	0
8152	GOCC_LAMELLIPODIUM_MEMBRANE	1.0	0.0	22	0
8391	GOCC_MITOCHONDRIA_ASSOCIATED_ENDOPLASMIC_RETICULUM_MEMBRANE	1.0	0.0	21	0
8150	GOCC_CELL_TRAILING_EDGE	1.0	0.0	14	0
8146	GOCC_EXTRINSIC_COMPONENT_OF_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE	1.0	0.0	8	0
8145	GOCC_ENDOPLASMIC_RETICULUM_PALMITOYLTRANSFERASE_COMPLEX	1.0	0.0	8	0
8144	GOCC_SCAR_COMPLEX	1.0	0.0	12	0
8142	GOCC_PSEUDOPODIUM	1.0	0.0	17	0
8393	GOCC_DENDRITE_TERMINUS	1.0	0.0	13	0
8394	GOCC_DENDRITIC_GROWTH_CONE	1.0	0.0	9	0
8136	GOCC_PLATELET_DENSE_GRANULE_LUMEN	1.0	0.0	13	0
8135	GOCC_PLATELET_DENSE_GRANULE_MEMBRANE	1.0	0.0	6	0
8134	GOCC_BLOC_1_COMPLEX	1.0	0.0	9	0
8133	GOCC_BLOC_COMPLEX	1.0	0.0	14	0
8132	GOCC_NUCLEAR_PORE_OUTER_RING	1.0	0.0	9	0
8389	GOCC_JUXTAPARANODE_REGION_OF_AXON	1.0	0.0	10	0
8203	GOCC_INTEGRATOR_COMPLEX	1.0	0.0	13	0
8164	GOCC_BOX_C_D_RNP_COMPLEX	1.0	0.0	6	0
8166	GOCC_M_BAND	1.0	0.0	20	0
8201	GOCC_EARLY_PHAGOSOME	1.0	0.0	13	0
8196	GOCC_ORGANELLE_ENVELOPE_LUMEN	1.0	0.0	87	0
8193	GOCC_TORC1_COMPLEX	1.0	0.0	5	0
8192	GOCC_MICROBODY_LUMEN	1.0	0.0	51	0
8191	GOCC_LATE_ENDOSOME_LUMEN	1.0	0.0	9	0
8190	GOCC_EARLY_ENDOSOME_LUMEN	1.0	0.0	5	0
8189	GOCC_ENDOSOME_LUMEN	1.0	0.0	41	0
8188	GOCC_MICROBODY_MEMBRANE	1.0	0.0	62	0
8185	GOCC_HAPTOGLOBIN_HEMOGLOBIN_COMPLEX	1.0	0.0	11	0
8183	GOCC_A_BAND	1.0	0.0	33	0
8182	GOCC_SPINDLE_POLE_CENTROSOME	1.0	0.0	12	0
8181	GOCC_NEUROMUSCULAR_JUNCTION	1.0	0.0	72	0
8180	GOCC_NUCLEOTIDE_ACTIVATED_PROTEIN_KINASE_COMPLEX	1.0	0.0	15	0
8179	GOCC_MICROVILLUS_MEMBRANE	1.0	0.0	29	0
8178	GOCC_FILOPODIUM_MEMBRANE	1.0	0.0	18	0
8176	GOCC_PCG_PROTEIN_COMPLEX	1.0	0.0	37	0
8174	GOCC_MANNOSYLTRANSFERASE_COMPLEX	1.0	0.0	5	0
8173	GOCC_TRAMP_COMPLEX	1.0	0.0	2	0
8172	GOCC_CUL5_RING_UBIQUITIN_LIGASE_COMPLEX	1.0	0.0	6	0
8171	GOCC_CUL4B_RING_E3_UBIQUITIN_LIGASE_COMPLEX	1.0	0.0	5	0
8170	GOCC_CUL4A_RING_E3_UBIQUITIN_LIGASE_COMPLEX	1.0	0.0	12	0
8169	GOCC_CUL3_RING_UBIQUITIN_LIGASE_COMPLEX	1.0	0.0	36	0
8168	GOCC_CUL2_RING_UBIQUITIN_LIGASE_COMPLEX	1.0	0.0	22	0
8165	GOCC_BOX_H_ACA_SNORNP_COMPLEX	1.0	0.0	5	0
8260	GOCC_RDNA_HETEROCHROMATIN	1.0	0.0	4	0
8261	GOCC_ELONGATOR_HOLOENZYME_COMPLEX	1.0	0.0	5	0
8262	GOCC_PHAGOPHORE_ASSEMBLY_SITE_MEMBRANE	1.0	0.0	18	0
8346	GOCC_CHROMAFFIN_GRANULE_MEMBRANE	1.0	0.0	9	0
8345	GOCC_CHROMAFFIN_GRANULE	1.0	0.0	13	0
8344	GOCC_AZUROPHIL_GRANULE	1.0	0.0	150	0
8342	GOCC_MICROBODY	1.0	0.0	136	0
8341	GOCC_DNA_POLYMERASE_COMPLEX	1.0	0.0	19	0
8340	GOCC_IMMUNOGLOBULIN_COMPLEX_CIRCULATING	1.0	0.0	1	0
8339	GOCC_NLS_DEPENDENT_PROTEIN_NUCLEAR_IMPORT_COMPLEX	1.0	0.0	10	0
8338	GOCC_MCM_COMPLEX	1.0	0.0	8	0
8337	GOCC_EXTRINSIC_COMPONENT_OF_ENDOPLASMIC_RETICULUM_MEMBRANE	1.0	0.0	7	0
8336	GOCC_NUCLEAR_INCLUSION_BODY	1.0	0.0	11	0
8379	GOCC_COMPACT_MYELIN	1.0	0.0	13	0
8334	GOCC_PARASPECKLES	1.0	0.0	7	0
8333	GOCC_NUCLEAR_RNA_EXPORT_FACTOR_COMPLEX	1.0	0.0	7	0
8331	GOCC_GAMMA_DELTA_T_CELL_RECEPTOR_COMPLEX	1.0	0.0	3	0
8330	GOCC_ALPHA_BETA_T_CELL_RECEPTOR_COMPLEX	1.0	0.0	5	0
8329	GOCC_T_CELL_RECEPTOR_COMPLEX	1.0	0.0	13	0
8328	GOCC_TOR_COMPLEX	1.0	0.0	10	0
8380	GOCC_SCHMIDT_LANTERMAN_INCISURE	1.0	0.0	10	0
8326	GOCC_DERLIN_1_RETROTRANSLOCATION_COMPLEX	1.0	0.0	7	0
8324	GOCC_GROWTH_FACTOR_COMPLEX	1.0	0.0	8	0
8323	GOCC_ESCRT_COMPLEX	1.0	0.0	27	0
8322	GOCC_MICROTUBULE_MINUS_END	1.0	0.0	6	0
8321	GOCC_RNA_N6_METHYLADENOSINE_METHYLTRANSFERASE_COMPLEX	1.0	0.0	8	0
8347	GOCC_GLYCOGEN_GRANULE	1.0	0.0	6	0
8320	GOCC_MYOFILAMENT	1.0	0.0	25	0
8348	GOCC_ZYMOGEN_GRANULE	1.0	0.0	16	0
8350	GOCC_LAMELLAR_BODY	1.0	0.0	17	0
8369	GOCC_H4_H2A_HISTONE_ACETYLTRANSFERASE_COMPLEX	1.0	0.0	28	0
8368	GOCC_SYNAPTIC_CLEFT	1.0	0.0	20	0
8371	GOCC_AXON_INITIAL_SEGMENT	1.0	0.0	21	0
8373	GOCC_VARICOSITY	1.0	0.0	7	0
8367	GOCC_GERM_CELL_NUCLEUS	1.0	0.0	62	0
8374	GOCC_DENDRITIC_SHAFT	1.0	0.0	37	0
8366	GOCC_COSTAMERE	1.0	0.0	18	0
8365	GOCC_NADPH_OXIDASE_COMPLEX	1.0	0.0	16	0
8375	GOCC_LYSOSOMAL_LUMEN	1.0	0.0	94	0
8363	GOCC_PLATELET_DENSE_GRANULE	1.0	0.0	20	0
8376	GOCC_AXON_HILLOCK	1.0	0.0	7	0
8362	GOCC_MHC_CLASS_I_PEPTIDE_LOADING_COMPLEX	1.0	0.0	8	0
8361	GOCC_POLYSOMAL_RIBOSOME	1.0	0.0	31	0
8360	GOCC_GPI_ANCHOR_TRANSAMIDASE_COMPLEX	1.0	0.0	5	0
8378	GOCC_MYELIN_SHEATH	1.0	0.0	46	0
8358	GOCC_TIM22_MITOCHONDRIAL_IMPORT_INNER_MEMBRANE_INSERTION_COMPLEX	1.0	0.0	6	0
8357	GOCC_MITOCHONDRIAL_INTERMEMBRANE_SPACE_PROTEIN_TRANSPORTER_COMPLEX	1.0	0.0	6	0
8356	GOCC_ACTOMYOSIN	1.0	0.0	72	0
8355	GOCC_CHYLOMICRON	1.0	0.0	12	0
8354	GOCC_PHOTORECEPTOR_OUTER_SEGMENT_MEMBRANE	1.0	0.0	16	0
8353	GOCC_MHC_CLASS_II_PROTEIN_COMPLEX	1.0	0.0	15	0
8352	GOCC_MHC_CLASS_I_PROTEIN_COMPLEX	1.0	0.0	9	0
8351	GOCC_MHC_PROTEIN_COMPLEX	1.0	0.0	23	0
8349	GOCC_ZYMOGEN_GRANULE_MEMBRANE	1.0	0.0	13	0
8319	GOCC_OUTER_DYNEIN_ARM	1.0	0.0	9	0
8318	GOCC_INNER_DYNEIN_ARM	1.0	0.0	4	0
8317	GOCC_CATSPER_COMPLEX	1.0	0.0	11	0
8287	GOCC_MICROTUBULE_ORGANIZING_CENTER_ATTACHMENT_SITE	1.0	0.0	10	0
8286	GOCC_ARYL_HYDROCARBON_RECEPTOR_COMPLEX	1.0	0.0	6	0
8285	GOCC_SMN_SM_PROTEIN_COMPLEX	1.0	0.0	17	0
8284	GOCC_PICLN_SM_PROTEIN_COMPLEX	1.0	0.0	6	0
8283	GOCC_METHYLOSOME	1.0	0.0	13	0
8282	GOCC_METHYLTRANSFERASE_COMPLEX	1.0	0.0	88	0
8281	GOCC_CHLORIDE_CHANNEL_COMPLEX	1.0	0.0	52	0
8280	GOCC_SODIUM_CHANNEL_COMPLEX	1.0	0.0	19	0
8382	GOCC_FANCONI_ANAEMIA_NUCLEAR_COMPLEX	1.0	0.0	8	0
8383	GOCC_LAMININ_COMPLEX	1.0	0.0	9	0
8275	GOCC_ENDOPLASMIC_RETICULUM_CHAPERONE_COMPLEX	1.0	0.0	11	0
8274	GOCC_GID_COMPLEX	1.0	0.0	5	0
8273	GOCC_RNA_CAP_BINDING_COMPLEX	1.0	0.0	11	0
8272	GOCC_CHROMOSOME_CENTROMERIC_CORE_DOMAIN	1.0	0.0	2	0
8271	GOCC_BBSOME	1.0	0.0	8	0
8270	GOCC_CENTRIOLAR_SATELLITE	1.0	0.0	106	0
8269	GOCC_NUCLEAR_PERIPHERY	1.0	0.0	144	0
8268	GOCC_PWP2P_CONTAINING_SUBCOMPLEX_OF_90S_PRERIBOSOME	1.0	0.0	5	0
8267	GOCC_TRIGLYCERIDE_RICH_PLASMA_LIPOPROTEIN_PARTICLE	1.0	0.0	19	0
8266	GOCC_SPHERICAL_HIGH_DENSITY_LIPOPROTEIN_PARTICLE	1.0	0.0	8	0
8265	GOCC_HIGH_DENSITY_LIPOPROTEIN_PARTICLE	1.0	0.0	27	0
8264	GOCC_LOW_DENSITY_LIPOPROTEIN_PARTICLE	1.0	0.0	12	0
8263	GOCC_VCP_NPL4_UFD1_AAA_ATPASE_COMPLEX	1.0	0.0	7	0
8288	GOCC_PHOSPHATIDYLINOSITOL_3_KINASE_COMPLEX_CLASS_III	1.0	0.0	6	0
8289	GOCC_BRAHMA_COMPLEX	1.0	0.0	14	0
8290	GOCC_HISTONE_METHYLTRANSFERASE_COMPLEX	1.0	0.0	58	0
8291	GOCC_ESC_E_Z_COMPLEX	1.0	0.0	9	0
8316	GOCC_CILIARY_BASAL_BODY	1.0	0.0	142	0
8315	GOCC_FILTRATION_DIAPHRAGM	1.0	0.0	8	0
8314	GOCC_MKS_COMPLEX	1.0	0.0	13	0
8313	GOCC_ENDOLYSOSOME_LUMEN	1.0	0.0	5	0
8312	GOCC_ENDOLYSOSOME_MEMBRANE	1.0	0.0	19	0
8311	GOCC_ENDOLYSOSOME	1.0	0.0	28	0
8310	GOCC_TRANSCRIPTION_FACTOR_AP_1_COMPLEX	1.0	0.0	5	0
8309	GOCC_CILIARY_TRANSITION_ZONE	1.0	0.0	61	0
8308	GOCC_SITE_OF_DOUBLE_STRAND_BREAK	1.0	0.0	66	0
8307	GOCC_SEH1_ASSOCIATED_COMPLEX	1.0	0.0	8	0
8306	GOCC_EGG_COAT	1.0	0.0	5	0
8131	GOCC_NUCLEOCYTOPLASMIC_TRANSPORT_COMPLEX	1.0	0.0	12	0
8305	GOCC_RIBONUCLEOPROTEIN_GRANULE	1.0	0.0	260	0
8303	GOCC_MYELIN_SHEATH_ABAXONAL_REGION	1.0	0.0	6	0
8302	GOCC_SPERM_FIBROUS_SHEATH	1.0	0.0	7	0
8301	GOCC_MON1_CCZ1_COMPLEX	1.0	0.0	4	0
8300	GOCC_CD40_RECEPTOR_COMPLEX	1.0	0.0	11	0
8299	GOCC_SPECIFIC_GRANULE_LUMEN	1.0	0.0	61	0
8298	GOCC_SPECIFIC_GRANULE_MEMBRANE	1.0	0.0	88	0
8297	GOCC_AZUROPHIL_GRANULE_LUMEN	1.0	0.0	87	0
8296	GOCC_AZUROPHIL_GRANULE_MEMBRANE	1.0	0.0	56	0
8294	GOCC_CILIARY_ROOTLET	1.0	0.0	11	0
8293	GOCC_EXON_EXON_JUNCTION_COMPLEX	1.0	0.0	10	0
8292	GOCC_PRC1_COMPLEX	1.0	0.0	16	0
8304	GOCC_MYELIN_SHEATH_ADAXONAL_REGION	1.0	0.0	5	0
8129	GOCC_INO80_COMPLEX	1.0	0.0	15	0
8128	GOCC_ISWI_TYPE_COMPLEX	1.0	0.0	14	0
8127	GOCC_INTRACILIARY_TRANSPORT_PARTICLE_B	1.0	0.0	17	0
7960	GOCC_ZONULA_ADHERENS	1.0	0.0	7	0
7955	GOCC_MICROVILLUS	1.0	0.0	92	0
8432	GOCC_PROTON_TRANSPORTING_ATP_SYNTHASE_COMPLEX	1.0	0.0	0	0
8433	GOCC_PROTON_TRANSPORTING_ATP_SYNTHASE_COMPLEX_CATALYTIC_CORE_F_1	1.0	0.0	0	0
8434	GOCC_PROTON_TRANSPORTING_ATP_SYNTHASE_COMPLEX_COUPLING_FACTOR_F_O	1.0	0.0	0	0
8435	GOCC_RESPIRATORY_CHAIN_COMPLEX_IV	1.0	0.0	23	0
8436	GOCC_MRNA_EDITING_COMPLEX	1.0	0.0	14	0
7951	GOCC_SODIUM_POTASSIUM_EXCHANGING_ATPASE_COMPLEX	1.0	0.0	12	0
7950	GOCC_ARP2_3_PROTEIN_COMPLEX	1.0	0.0	9	0
8437	GOCC_CLATHRIN_COATED_ENDOCYTIC_VESICLE	1.0	0.0	88	0
7948	GOCC_NEUROFILAMENT	1.0	0.0	8	0
7946	GOCC_CYTOPLASMIC_MICROTUBULE	1.0	0.0	79	0
7945	GOCC_AXONEMAL_MICROTUBULE	1.0	0.0	19	0
7944	GOCC_SPINDLE_MICROTUBULE	1.0	0.0	78	0
7939	GOCC_CYTOPLASMIC_DYNEIN_COMPLEX	1.0	0.0	17	0
7938	GOCC_STRIATED_MUSCLE_THIN_FILAMENT	1.0	0.0	21	0
7937	GOCC_TROPONIN_COMPLEX	1.0	0.0	8	0
7936	GOCC_MUSCLE_MYOSIN_COMPLEX	1.0	0.0	14	0
7935	GOCC_AXONEMAL_DYNEIN_COMPLEX	1.0	0.0	17	0
7934	GOCC_NASCENT_POLYPEPTIDE_ASSOCIATED_COMPLEX	1.0	0.0	4	0
7933	GOCC_EUKARYOTIC_TRANSLATION_INITIATION_FACTOR_3_COMPLEX	1.0	0.0	15	0
7932	GOCC_EUKARYOTIC_TRANSLATION_INITIATION_FACTOR_2B_COMPLEX	1.0	0.0	6	0
7931	GOCC_EUKARYOTIC_TRANSLATION_INITIATION_FACTOR_2_COMPLEX	1.0	0.0	4	0
7961	GOCC_FASCIA_ADHERENS	1.0	0.0	9	0
7930	GOCC_MRNA_CLEAVAGE_FACTOR_COMPLEX	1.0	0.0	19	0
7962	GOCC_GAP_JUNCTION	1.0	0.0	31	0
8431	GOCC_OXOGLUTARATE_DEHYDROGENASE_COMPLEX	1.0	0.0	5	0
7983	GOCC_KATANIN_COMPLEX	1.0	0.0	5	0
7982	GOCC_INTEGRIN_COMPLEX	1.0	0.0	31	0
7981	GOCC_CASPASE_COMPLEX	1.0	0.0	10	0
7980	GOCC_F_ACTIN_CAPPING_PROTEIN_COMPLEX	1.0	0.0	8	0
7979	GOCC_COHESIN_COMPLEX	1.0	0.0	9	0
7978	GOCC_OLIGOSACCHARYLTRANSFERASE_COMPLEX	1.0	0.0	14	0
7977	GOCC_COP9_SIGNALOSOME	1.0	0.0	16	0
7976	GOCC_SPECTRIN	1.0	0.0	9	0
7975	GOCC_CYCLIN_CDK_POSITIVE_TRANSCRIPTION_ELONGATION_FACTOR_COMPLEX	1.0	0.0	6	0
7974	GOCC_TRANSCRIPTION_ELONGATION_FACTOR_COMPLEX	1.0	0.0	40	0
8421	GOCC_PRONUCLEUS	1.0	0.0	13	0
7973	GOCC_MITOCHONDRIAL_PYRUVATE_DEHYDROGENASE_COMPLEX	1.0	0.0	8	0
7972	GOCC_PHOSPHORYLASE_KINASE_COMPLEX	1.0	0.0	5	0
8422	GOCC_INTERCELLULAR_BRIDGE	1.0	0.0	83	0
7971	GOCC_CALCINEURIN_COMPLEX	1.0	0.0	6	0
7970	GOCC_CALCIUM_AND_CALMODULIN_DEPENDENT_PROTEIN_KINASE_COMPLEX	1.0	0.0	5	0
8425	GOCC_APICAL_CORTEX	1.0	0.0	9	0
7969	GOCC_CAMP_DEPENDENT_PROTEIN_KINASE_COMPLEX	1.0	0.0	7	0
8426	GOCC_BASAL_CORTEX	1.0	0.0	5	0
7968	GOCC_MITOCHONDRIAL_ALPHA_KETOGLUTARATE_DEHYDROGENASE_COMPLEX	1.0	0.0	6	0
7967	GOCC_PHOSPHATIDYLINOSITOL_3_KINASE_COMPLEX	1.0	0.0	27	0
8429	GOCC_TRICARBOXYLIC_ACID_CYCLE_ENZYME_COMPLEX	1.0	0.0	16	0
8430	GOCC_DIHYDROLIPOYL_DEHYDROGENASE_COMPLEX	1.0	0.0	9	0
7963	GOCC_CONNEXIN_COMPLEX	1.0	0.0	21	0
7929	GOCC_MRNA_CLEAVAGE_AND_POLYADENYLATION_SPECIFICITY_FACTOR_COMPLEX	1.0	0.0	15	0
7927	GOCC_RIBOSOME	1.0	0.0	204	0
7926	GOCC_PROTEASOME_CORE_COMPLEX	1.0	0.0	20	0
7887	GOCC_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_III	1.0	0.0	10	0
7886	GOCC_TIM23_MITOCHONDRIAL_IMPORT_INNER_MEMBRANE_TRANSLOCASE_COMPLEX	1.0	0.0	16	0
7883	GOCC_RNA_POLYMERASE_I_COMPLEX	1.0	0.0	10	0
